node_id,labels,name,node_type,article_id,segment_id,title,text
segment:b2c4ec9ea5f8,Segment,吴稚晖_001_b4c0e810_s0040,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040,,也。仔细一点的，分别着，叫他这是欲性。招呼朋友用什么手续呢？最周到是要恻隐、辞让、是非、羞恶，完全了，招呼才算尽心。这恻隐等四项，还标明便是仁义礼智四根大柱子。人有这四端，便像人有两腿两手的四体一条。这是人皆有之的良心。亦即是人性本善的善性。与吃饭、生小孩的欲性分别着，这个叫做理性。或者承认欲性是性，理性也是性，不过彼此加个形容词是要的。这就是主张性是善恶混的。或者承认理性才是性，欲性是情。这就是主张性是纯粹善的。或者承认欲性真是性，善都是人为的伪做作。这就是主张性是纯粹恶的。道学先生各自善其所谓善，恶其所谓恶，牢把善恶二字胶粘在胸中，所以性善性恶的官司，打到现在也不曾判决。但是无论那一种的道学先生，都是右理抑情，乃是不约而同。到了文学家、美术家、哲学家的眼光里，大都右情抑理。以为情即是性，理智的确起于后天。故文学家、美术家隐隐承认饮食男女含有至情，即是至性，如此，那讲性恶的道学先生着个恶字，便多事了。哲学家则谓恻隐、辞让、是非、羞恶，都是直觉的情，尚了理智便伪。如此，那是讲性善的道学先生以为四端出于理性，且认是非为智，也错误了。然而尚感情则精神文明将普及，尚理智则物质文明将侈张，现在文学家、美术家、哲学家与科学家又正是各进诉状缠讼不休。恐怕这种精神物质的官司，也与性善性恶的交涉，到世界末日，不会结案。
segment:63835df7afb6,Segment,吴稚晖_001_b4c0e810_s0024,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024,,"的”，甚为张先生所不服。张先生看直觉与意志同，以为皆出于先天。虽然我们这种瞎嚼蛆，终之要被什么心理学家等笑到前仰后合，然一根鲠已经刺在喉咙口，也不能不随便一吐。譬如孟老爹说“羞恶之心，人皆有之”，羞恶确是直觉之一。然天津祝寿的或对靳云鹏说，我来替你老太太做个媒罢，靳先生一定红涨干脸，勃然大怒。然若对“劳爱乔治”说之，彼亦止笑谢曰，伊想无此兴会了，伊想无此兴会了。则此羞恶之直觉，实曾赋自环境，并不出于天然。丁、张两先生皆以电话室作譬，互相诘难。其实电话室亦聊用取譬云尔，何足深诘？三斤二两脑髓，及五千零四十八根脑筋，彼构造的繁复岂人力一时所能殚究？一原子大小，假如截头发丝一段而为立方，足可容原子四百兆。每一电子游离于原子“核心”之旁者，其小又止得原子十万分之一。照这样说来，一粒原子，他自己带动了核心及电子，已经如太阳带了行星卫星，自成一系。把这种兆兆兆兆的原子，构成这三斤二两的脑髓，五千零四十八根的脑筋，他的机关复杂，还有什么粗重的电话室可以拟议，他那发动出来的能力，什么高等意志，极等理智，超等直觉，上等情感，头等感觉，优等本能，皆有何难。那里用得着什么精神元素所谓灵魂者，来做隔靴搔痒的帮助。

所以他腐烂了，或割除了，亦便冥然罔觉。一位个人的宇宙，便算终了。几千几百个蛆虫的宇宙，从而开始。那里有许多闲空的堆房，去存贮许多“得意精虫”（人）的灵魂。"
segment:742214cfc859,Segment,吴稚晖_001_b4c0e810_s0032,Segment,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032,,"出，摸不着，混沌得着实可笑，不能拿言语形容的怪物，所谓整个儿的“一个”，简括地，而又活泼地说出，甚不容易。若止说“一个”，或变称“一团”，便圈圈呆板，终不痛快。又或者开口闭口，动辄称做“本体”，或言“太极”，那是在柴积上，日黄中，谈闲天，却扮出玄学先生的面孔，冒着讲学的招牌了。犯不着如此迂腐。所以我们信口开河，自由说笑的谈话，宁可犯了漆黑两字，稍落着边际的毛病，叫做“漆黑一团”，便活跃着，说也得神，听也爽朗。但听的人若竟把漆黑两字，真当着石炭，当着木炭，当着烟煤，当着墨汁看待，那就糟了。止希望当做“非有非非有”的代名词，才刚刚恰好。

宇宙有四谜：一是叫做怎样起头。二是叫做怎样完结。三是叫做大到怎样。四是叫做小到怎样。这四个谜，我们常说绝对不可知。现在敢说惟有那整个儿的“一个”，乃是绝对。此外更无绝对。有“有”又有“无”，有始又有终，有大又有小，都是相对。知道绝对是“一个”，便是已知一切。无所谓更有什么谜，更有什么绝对不可知。始终大小，止要拿中国老玄学鬼的滑头套话，他们有他们用套话的目的，我们有我们借套话的理由，恭恭敬敬的说着，就什么道妙，一齐拆穿。更有什么谜，更有什么绝对不可知。假如：

有始是有，无始是无，有无相对，同出于绝对的一个；乃就说个“无始之始”，始就已经知道。

有终是有，无终是无，有无相对，同出于绝对的一个；乃就说个“无终之终”，终也已经知道。"
entity:0a5d9170d332,概念,科学,概念,吴稚晖_000_7d60d047,s0000,,
entity:02b3cb30f8b7,概念,物质文明,概念,吴稚晖_000_7d60d047,s0000,,
entity:67821481a750,概念,人生观,概念,吴稚晖_000_7d60d047,s0000,,
entity:0fdb6531cb1f,概念,玄学鬼,概念,吴稚晖_000_7d60d047,s0000,,
entity:9cfa603cf053,历史事件,欧战,历史事件,吴稚晖_000_7d60d047,s0000,,
entity:fe901cfcc616,人物,张君劢,人物,吴稚晖_000_7d60d047,s0000,,
entity:ce1f8f5ce405,阵营/群体,人类,阵营/群体,吴稚晖_000_7d60d047,s0000,,
entity:0bacf98593d1,人物,丁文江,人物,吴稚晖_000_7d60d047,s0001,,
entity:c3290e5df355,概念,物质,概念,吴稚晖_000_7d60d047,s0001,,
entity:58294749d595,概念,精神,概念,吴稚晖_000_7d60d047,s0001,,
entity:9cb74c072893,概念,宇宙观,概念,吴稚晖_000_7d60d047,s0001,,
entity:292d74609cbe,阵营/群体,英国,阵营/群体,吴稚晖_000_7d60d047,s0002,,
entity:a252ef6e0c94,人物,梁启超,人物,吴稚晖_000_7d60d047,s0003,,
entity:6252628de1d2,人物,吴稚晖,人物,吴稚晖_000_7d60d047,s0003,,
entity:a2e14ade5ded,著作,《欧游心影录》,著作,吴稚晖_000_7d60d047,s0003,,
entity:ff64cde28949,人物,胡适,人物,吴稚晖_000_7d60d047,s0003,,
entity:b5972132c7fe,人物,康有为,人物,吴稚晖_000_7d60d047,s0004,,
entity:e010ef02eba4,著作,《时务报》,著作,吴稚晖_000_7d60d047,s0004,,
entity:2249e8700645,概念,国故,概念,吴稚晖_000_7d60d047,s0004,,
entity:0e79c7e9729d,人物,梁漱溟,人物,吴稚晖_000_7d60d047,s0005,,
entity:b8a9624afa18,人物,孔孟老墨,人物,吴稚晖_000_7d60d047,s0006,,
entity:19be3c3e9b1f,著作,六经三史,著作,吴稚晖_000_7d60d047,s0007,,
entity:65ff2db58dd4,主义/学说/理论,佛学,主义/学说/理论,吴稚晖_001_b4c0e810,s0000,,
entity:507f5828498e,人物,孔子,人物,吴稚晖_001_b4c0e810,s0001,,
entity:fb6263603c93,人物,罗素,人物,吴稚晖_001_b4c0e810,s0002,,
entity:693e88afc11d,历史事件,第一次世界大战,历史事件,吴稚晖_001_b4c0e810,s0002,,
entity:93e508810c04,概念,新信仰,概念,吴稚晖_001_b4c0e810,s0003,,
entity:1b6bf6f8f873,概念,宗教,概念,吴稚晖_001_b4c0e810,s0003,,
entity:82accd879723,概念,信仰学,概念,吴稚晖_001_b4c0e810,s0003,,
entity:5567a62a282d,概念,宗教学,概念,吴稚晖_001_b4c0e810,s0003,,
entity:4a41e55175d4,概念,神,概念,吴稚晖_001_b4c0e810,s0004,,
entity:ac73b11f96c2,概念,新信仰的宇宙观及人生观,概念,吴稚晖_001_b4c0e810,s0004,,
entity:9e10d9fa6cc6,概念,哲学家的宇宙观人生观,概念,吴稚晖_001_b4c0e810,s0004,,
entity:133e8a4cc7e3,概念,旧信仰,概念,吴稚晖_001_b4c0e810,s0004,,
entity:c4d1366c2e4d,概念,现象世界,概念,吴稚晖_001_b4c0e810,s0004,,
entity:12cf6b996228,概念,精神世界,概念,吴稚晖_001_b4c0e810,s0004,,
entity:b744d887e389,概念,万有世界,概念,吴稚晖_001_b4c0e810,s0004,,
entity:9457f5926267,概念,没有世界,概念,吴稚晖_001_b4c0e810,s0004,,
entity:9c2dbf26abab,概念,本体,概念,吴稚晖_001_b4c0e810,s0004,,
entity:b9cacd0d5197,概念,一个,概念,吴稚晖_001_b4c0e810,s0005,,
entity:826f79eb6842,概念,万有,概念,吴稚晖_001_b4c0e810,s0005,,
entity:ac4656654a4e,主义/学说/理论,煤油大王家的哲学主义,主义/学说/理论,吴稚晖_001_b4c0e810,s0005,,
entity:896532f9b4ce,概念,涅槃,概念,吴稚晖_001_b4c0e810,s0006,,
entity:0dbb4a8020dd,概念,上帝,概念,吴稚晖_001_b4c0e810,s0006,,
entity:1305149b11ee,阵营/群体,玄学鬼,阵营/群体,吴稚晖_001_b4c0e810,s0007,,
entity:f9ee3c5c8e73,概念,活物,概念,吴稚晖_001_b4c0e810,s0008,,
entity:54faf1c1b8c8,概念,无,概念,吴稚晖_001_b4c0e810,s0009,,
entity:1a50b9b8cdd1,概念,真如,概念,吴稚晖_001_b4c0e810,s0009,,
entity:d0b34e6fb217,概念,感觉,概念,吴稚晖_001_b4c0e810,s0011,,
entity:b38e86f23bf0,概念,人,概念,吴稚晖_001_b4c0e810,s0011,,
entity:1774aa6a4512,概念,万物之灵,概念,吴稚晖_001_b4c0e810,s0012,,
entity:2dd87961b384,概念,理智,概念,吴稚晖_001_b4c0e810,s0012,,
entity:0fdbff86b803,概念,思想,概念,吴稚晖_001_b4c0e810,s0012,,
entity:7ba68e1fbe62,人物,陶斯道,人物,吴稚晖_001_b4c0e810,s0012,,
entity:75a674f027b9,概念,直觉,概念,吴稚晖_001_b4c0e810,s0013,,
entity:42cddfd117fa,概念,程度的高下,概念,吴稚晖_001_b4c0e810,s0014,,
entity:d441665cbc4c,阵营/群体,人,阵营/群体,吴稚晖_001_b4c0e810,s0014,,
entity:db963b20ae9e,概念,进化,概念,吴稚晖_001_b4c0e810,s0015,,
entity:442dc4a969ad,概念,神经系,概念,吴稚晖_001_b4c0e810,s0016,,
entity:f0e3a9838a47,阵营/群体,科学家,阵营/群体,吴稚晖_001_b4c0e810,s0016,,
entity:ac9a9e0c2251,概念,爱情,概念,吴稚晖_001_b4c0e810,s0016,,
entity:097a3f954759,概念,意志,概念,吴稚晖_001_b4c0e810,s0016,,
entity:2f1a0099cdc9,概念,质力,概念,吴稚晖_001_b4c0e810,s0017,,
entity:dc7046aacc37,概念,灵魂,概念,吴稚晖_001_b4c0e810,s0017,,
entity:c291dd368023,概念,情感,概念,吴稚晖_001_b4c0e810,s0017,,
entity:c48131eaeff1,阵营/群体,博物学家,阵营/群体,吴稚晖_001_b4c0e810,s0017,,
entity:9afaf425698d,概念,星日,概念,吴稚晖_001_b4c0e810,s0017,,
entity:3771890f8651,概念,电子,概念,吴稚晖_001_b4c0e810,s0017,,
entity:5e2e61ba07c3,主义/学说/理论,万有有生论,主义/学说/理论,吴稚晖_001_b4c0e810,s0018,,
entity:4ffe0dc8b03c,概念,论战公法,概念,吴稚晖_001_b4c0e810,s0018,,
entity:5ec95a16645d,著作,《晨报》,著作,吴稚晖_001_b4c0e810,s0019,,
entity:f16947af2027,人物,倭伊铿,人物,吴稚晖_001_b4c0e810,s0020,,
entity:0216652dd9a3,概念,精神元素,概念,吴稚晖_001_b4c0e810,s0020,,
entity:68554f06fc67,观点,人为万物之灵,观点,吴稚晖_001_b4c0e810,s0021,,
entity:9fe48ec1b56a,概念,超人,概念,吴稚晖_001_b4c0e810,s0022,,
entity:dbd291f91523,阵营/群体,易学名家,阵营/群体,吴稚晖_001_b4c0e810,s0022,,
entity:f5908f1b0392,概念,宇宙,概念,吴稚晖_001_b4c0e810,s0023,,
entity:072998406d3c,概念,生命,概念,吴稚晖_001_b4c0e810,s0023,,
entity:bdd0f0307e67,概念,权力,概念,吴稚晖_001_b4c0e810,s0023,,
entity:197a2907607b,人物,孟子,人物,吴稚晖_001_b4c0e810,s0024,,
entity:d85259ef1524,概念,羞恶,概念,吴稚晖_001_b4c0e810,s0024,,
entity:61e91e0b9b05,阵营/群体,丁文江、张君劢,阵营/群体,吴稚晖_001_b4c0e810,s0024,,
entity:4797eaa2ea6d,概念,原子,概念,吴稚晖_001_b4c0e810,s0024,,
entity:b46671ad0af0,概念,隐德来希,概念,吴稚晖_001_b4c0e810,s0025,,
entity:40d9e269ccbd,主义/学说/理论,二元论,主义/学说/理论,吴稚晖_001_b4c0e810,s0026,,
entity:3b20182e414a,概念,机体,概念,吴稚晖_001_b4c0e810,s0026,,
entity:ddef654d0142,概念,初式,概念,吴稚晖_001_b4c0e810,s0027,,
entity:8f6a4ddf5341,概念,心,概念,吴稚晖_001_b4c0e810,s0027,,
entity:97a0759ebe8a,概念,次式,概念,吴稚晖_001_b4c0e810,s0027,,
entity:b7497a480e9a,概念,某某子,概念,吴稚晖_001_b4c0e810,s0027,,
entity:b2a5b04a2460,阵营/群体,甲,阵营/群体,吴稚晖_001_b4c0e810,s0028,,
entity:ae78153f1aa2,阵营/群体,乙,阵营/群体,吴稚晖_001_b4c0e810,s0028,,
entity:7922d373774f,阵营/群体,丙,阵营/群体,吴稚晖_001_b4c0e810,s0028,,
entity:a567ed192221,人物,章士钊,人物,吴稚晖_001_b4c0e810,s0029,,
entity:9ee1f1235059,人物,庄子,人物,吴稚晖_001_b4c0e810,s0029,,
entity:3878b82ebd70,人物,墨子,人物,吴稚晖_001_b4c0e810,s0029,,
entity:09d93e258179,人物,任鸿隽,人物,吴稚晖_001_b4c0e810,s0029,,
entity:70c67458035f,概念,三条路,概念,吴稚晖_001_b4c0e810,s0029,,
entity:80faac9012d1,概念,动物,概念,吴稚晖_001_b4c0e810,s0029,,
entity:24710c4f1a00,概念,哺乳动物,概念,吴稚晖_001_b4c0e810,s0029,,
entity:dd0cd9955411,概念,宇宙万有,概念,吴稚晖_001_b4c0e810,s0030,,
entity:1493d2d1a548,概念,人动物,概念,吴稚晖_001_b4c0e810,s0030,,
entity:756b3a15cb4c,概念,漆黑一团,概念,吴稚晖_001_b4c0e810,s0031,,
entity:8d8a49742769,著作,晨报,著作,吴稚晖_001_b4c0e810,s0031,,
entity:6170ced17300,概念,漆黑一团的宇宙观,概念,吴稚晖_001_b4c0e810,s0031,,
entity:8bb937da969e,概念,绝对,概念,吴稚晖_001_b4c0e810,s0032,,
entity:eb3a2d0fa8d9,概念,相对,概念,吴稚晖_001_b4c0e810,s0032,,
entity:5db38e40ea2f,概念,有,概念,吴稚晖_001_b4c0e810,s0032,,
entity:dc145145f774,概念,始,概念,吴稚晖_001_b4c0e810,s0032,,
entity:9a57250182c9,概念,终,概念,吴稚晖_001_b4c0e810,s0032,,
entity:346de8c1ca5e,概念,无始之始,概念,吴稚晖_001_b4c0e810,s0032,,
entity:d8b52ba932ef,概念,人生,概念,吴稚晖_001_b4c0e810,s0033,,
entity:4b476fa74941,阵营/群体,常常高兴者,阵营/群体,吴稚晖_001_b4c0e810,s0033,,
entity:602338f260cf,阵营/群体,死不高兴者,阵营/群体,吴稚晖_001_b4c0e810,s0033,,
entity:68f9345db9bc,阵营/群体,也能高兴而到底退缩者,阵营/群体,吴稚晖_001_b4c0e810,s0033,,
entity:347170bed556,概念,向前要求,概念,吴稚晖_001_b4c0e810,s0033,,
entity:e64458b3dc79,概念,向后要求,概念,吴稚晖_001_b4c0e810,s0033,,
entity:2d67d935269f,概念,持中主义,概念,吴稚晖_001_b4c0e810,s0033,,
entity:92e5c5b846e5,比喻/类比,下棋,比喻/类比,吴稚晖_001_b4c0e810,s0033,,
entity:f23cf2296e62,概念,进步,概念,吴稚晖_001_b4c0e810,s0033,,
entity:39b59a04f225,著作,宇宙观,著作,吴稚晖_001_b4c0e810,s0033,,
entity:e0476af307d6,比喻/类比,漆黑一团,比喻/类比,吴稚晖_001_b4c0e810,s0034,,
entity:781b9c23803d,比喻/类比,活动影戏,比喻/类比,吴稚晖_001_b4c0e810,s0034,,
entity:99815a55bb5a,概念,灭绝,概念,吴稚晖_001_b4c0e810,s0034,,
entity:2201a9db2427,概念,命定,概念,吴稚晖_001_b4c0e810,s0034,,
entity:e02b24df1653,人物,袁枚,人物,吴稚晖_001_b4c0e810,s0034,,
entity:af06c4a7f959,人物,傅佩青,人物,吴稚晖_001_b4c0e810,s0034,,
entity:1dc3b1b79be0,比喻/类比,玻璃花球,比喻/类比,吴稚晖_001_b4c0e810,s0035,,
entity:cae9daeed879,人物,钱玄同,人物,吴稚晖_001_b4c0e810,s0035,,
entity:45f6ecfe77ca,概念,甲,概念,吴稚晖_001_b4c0e810,s0036,,
entity:357b31c7fb8e,概念,乙,概念,吴稚晖_001_b4c0e810,s0036,,
