node_id,labels,name,node_type,article_id,segment_id,title,text
segment:9509d2026fcc,Segment,林宰平_000_acbbe922_s0009,Segment,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,"的事实，与已知的经验，就许相去很远。

我现在住的小小院子里，这几天榆叶梅才谢，又开满了一堆一堆雪白的丁香，并且数年以来，他都是这样后先挨著开的，没有一回失约。我们虽然忖想他到了明年，一定还是这样的来和我们相见，但是认真的说来，那么明年到底开不开，谁也不能知道，就是榆叶梅丁香花自身也未见得有何把握，因为各方面

的关系，到了明年不知是什么情形。我坐在花下看看月亮儿，我想他这边出来，那边下去，渐渐圆了，又渐渐的缺了，他也是从来没有错过。但是，要说千年万年，月亮一定都这样，那就难讲了，温度的变迁，吸力的牵动，将来对于月亮各种关系，究竟是否和现在都一样，这是属于未知的。凡属未知的虽有法子推算他，但总不过是个“或然数”。有的或然数程度高一点，有的程度低一点，低的不用说了，就是程度极高，毕竟还是或然，不是必然。因为推论的方法，他不能弃假定而不用，这个假定，实在是个危险分子，所以极端经验派，他就不信任这些方法，他信的只是“事实”，凡每个事实都有他的个性，都是不同的，都是新的，没有公例能够拘束他，没有方法能够预测他。又如新实在论一派的看法，他以为世界只有最暂的东西是最真，论理所构造是永久的，而实际真实者却是暂时的。这些主张都是受过科学洗礼的人说出来的，他难道连所谓科学的方法，论理的公例，都不懂么?

## (四)"
entity:0bacf98593d1,人物,丁文江,人物,林宰平_000_acbbe922,s0000,,
entity:0a5d9170d332,概念,科学,概念,林宰平_000_acbbe922,s0000,,
entity:67821481a750,概念,人生观,概念,林宰平_000_acbbe922,s0000,,
entity:10e9cd2387a1,人物,杜威,人物,林宰平_000_acbbe922,s0000,,
entity:adc01b1e0494,人物,柏格森,人物,林宰平_000_acbbe922,s0000,,
entity:229015e1f4bc,人物,康德,人物,林宰平_000_acbbe922,s0000,,
entity:dff2e629a329,方法,科学方法,方法,林宰平_000_acbbe922,s0001,,
entity:1b6bf6f8f873,概念,宗教,概念,林宰平_000_acbbe922,s0001,,
entity:c92365b84d44,概念,统一思想,概念,林宰平_000_acbbe922,s0001,,
entity:829014c2aec0,概念,排他思想,概念,林宰平_000_acbbe922,s0001,,
entity:fb6263603c93,人物,罗素,人物,林宰平_000_acbbe922,s0002,,
entity:920829e45321,人物,笛卡儿,人物,林宰平_000_acbbe922,s0003,,
entity:09dc9ee82791,人物,冯德,人物,林宰平_000_acbbe922,s0003,,
entity:c3290e5df355,概念,物质,概念,林宰平_000_acbbe922,s0003,,
entity:1775639cb58b,概念,自然科学,概念,林宰平_000_acbbe922,s0003,,
entity:36c98fff1f00,概念,精神科学,概念,林宰平_000_acbbe922,s0003,,
entity:329c77d23460,概念,科学改良人心,概念,林宰平_000_acbbe922,s0003,,
entity:fc39af012699,概念,纯粹形式的科学,概念,林宰平_000_acbbe922,s0003,,
entity:091425aa465f,主义/学说/理论,德国西南派哲学,主义/学说/理论,林宰平_000_acbbe922,s0004,,
entity:78b798906628,概念,科学方法,概念,林宰平_000_acbbe922,s0004,,
entity:df705c8a7412,人物,杜里舒,人物,林宰平_000_acbbe922,s0006,,
entity:e15aee214cde,概念,论理,概念,林宰平_000_acbbe922,s0006,,
entity:d1fcb2d6348b,概念,实质的论理,概念,林宰平_000_acbbe922,s0006,,
entity:e322cf0acc45,概念,形式论理,概念,林宰平_000_acbbe922,s0006,,
entity:34c5119541a3,概念,形式的论理,概念,林宰平_000_acbbe922,s0007,,
entity:97d5ed3cef3c,概念,海王星,概念,林宰平_000_acbbe922,s0007,,
entity:53325e539564,概念,推论,概念,林宰平_000_acbbe922,s0007,,
entity:ad38bcab81b9,概念,事实,概念,林宰平_000_acbbe922,s0007,,
entity:467e0fe8dd5d,概念,假定,概念,林宰平_000_acbbe922,s0008,,
entity:10719f3b2a3e,概念,经验,概念,林宰平_000_acbbe922,s0008,,
entity:0a6536c1d93d,概念,已知,概念,林宰平_000_acbbe922,s0008,,
entity:291acc61978d,主义/学说/理论,新实在论,主义/学说/理论,林宰平_000_acbbe922,s0009,,
entity:c8c7a60612ef,概念,觉官感触,概念,林宰平_000_acbbe922,s0010,,
entity:686f29674044,概念,物理世界,概念,林宰平_000_acbbe922,s0010,,
entity:fed57bd01f97,概念,感官世界,概念,林宰平_000_acbbe922,s0010,,
entity:f0e3a9838a47,阵营/群体,科学家,阵营/群体,林宰平_000_acbbe922,s0010,,
entity:2dbe6bea01ab,概念,科学精神,概念,林宰平_000_acbbe922,s0010,,
entity:4371aca984ad,概念,科学的精神,概念,林宰平_000_acbbe922,s0011,,
entity:398bd1e349c0,概念,形式,概念,林宰平_000_acbbe922,s0012,,
entity:88d63b3a67dd,概念,重量硬度,概念,林宰平_000_acbbe922,s0012,,
entity:bfd12d80b229,概念,客观原素,概念,林宰平_000_acbbe922,s0012,,
entity:97fd83ffbccd,概念,主观原素,概念,林宰平_000_acbbe922,s0012,,
entity:d059081797ef,主义/学说/理论,惟觉主义,主义/学说/理论,林宰平_000_acbbe922,s0013,,
entity:17e72366209b,概念,客观的原素,概念,林宰平_000_acbbe922,s0013,,
entity:bb6964b3e33e,概念,主观的原素,概念,林宰平_000_acbbe922,s0013,,
entity:edb3e8e48390,概念,联想推论,概念,林宰平_000_acbbe922,s0013,,
entity:0fdbff86b803,概念,思想,概念,林宰平_000_acbbe922,s0014,,
entity:4ec63cd52cc6,方法论原则,科学方法,方法论原则,林宰平_000_acbbe922,s0015,,
entity:9b52ec68669b,阵营/群体,新康德派,阵营/群体,林宰平_000_acbbe922,s0017,,
entity:3cdb25f41d71,阵营/群体,马堡学派,阵营/群体,林宰平_000_acbbe922,s0017,,
entity:afca6fbf7e7b,人物,哈特,人物,林宰平_000_acbbe922,s0018,,
entity:9d64537fac66,人物,弗洛伊德,人物,林宰平_000_acbbe922,s0018,,
entity:2e87dfa88104,概念,常态,概念,林宰平_000_acbbe922,s0018,,
entity:22a6f063c662,概念,变态,概念,林宰平_000_acbbe922,s0018,,
entity:b4059de00b68,概念,心理现象,概念,林宰平_000_acbbe922,s0019,,
entity:1833175dbdc3,概念,因果律,概念,林宰平_000_acbbe922,s0019,,
entity:9e3ddf6fa1fa,概念,纯粹心理现象,概念,林宰平_000_acbbe922,s0020,,
entity:d9c3e440993f,人物,休谟,人物,林宰平_000_acbbe922,s0020,,
entity:7570e0cb5ecc,概念,逻辑,概念,林宰平_000_acbbe922,s0020,,
entity:c3b718c7e3b8,人物,休姆,人物,林宰平_000_acbbe922,s0021,,
entity:bb9793470378,人物,玛勃,人物,林宰平_000_acbbe922,s0021,,
entity:35e71eca23b5,概念,因果关系,概念,林宰平_000_acbbe922,s0021,,
entity:35828204ee4f,概念,改善的因果律,概念,林宰平_000_acbbe922,s0021,,
entity:e63dc5e44473,人物,马赫,人物,林宰平_000_acbbe922,s0022,,
entity:914cc2a2e174,概念,物理,概念,林宰平_000_acbbe922,s0023,,
entity:2fcc99dff63a,概念,联想律,概念,林宰平_000_acbbe922,s0023,,
entity:097a3f954759,概念,意志,概念,林宰平_000_acbbe922,s0023,,
entity:224a27a3870f,概念,流体球旋转的定律,概念,林宰平_000_acbbe922,s0023,,
entity:57f0f9ca313d,问题,太阳系进化问题,问题,林宰平_000_acbbe922,s0023,,
entity:2ad4aa24be0e,人物,失勒,人物,林宰平_000_acbbe922,s0024,,
entity:0632176758cf,概念,思想律,概念,林宰平_000_acbbe922,s0024,,
entity:a5482485f10b,概念,天然定律,概念,林宰平_000_acbbe922,s0024,,
entity:bc877517f205,人物,屠正叔,人物,林宰平_000_acbbe922,s0025,,
entity:74d2d89279d7,概念,科学教育,概念,林宰平_000_acbbe922,s0025,,
entity:d8b52ba932ef,概念,人生,概念,林宰平_000_acbbe922,s0026,,
entity:2dd87961b384,概念,理智,概念,林宰平_000_acbbe922,s0026,,
entity:a92708910ca9,概念,科学包办的态度,概念,林宰平_000_acbbe922,s0026,,
entity:c2f08fbdf410,概念,感情,概念,林宰平_000_acbbe922,s0027,,
entity:073dfdd26a25,概念,抽象性,概念,林宰平_000_acbbe922,s0027,,
entity:f16947af2027,人物,倭伊铿,人物,林宰平_000_acbbe922,s0027,,
entity:39f70a55fa4e,人物,笛卡尔,人物,林宰平_000_acbbe922,s0029,,
entity:7b952817b9a8,概念,人格,概念,林宰平_000_acbbe922,s0029,,
entity:e211e1a0bf13,主义/学说/理论,科学方法万能,主义/学说/理论,林宰平_000_acbbe922,s0030,,
entity:f62d76d43b8a,概念,东方和西方,概念,林宰平_000_acbbe922,s0032,,
entity:c8a13b47326c,概念,研究讨论批评的精神,概念,林宰平_000_acbbe922,s0032,,
entity:e867d428ff3f,人物,林宰平,人物,林宰平_000_acbbe922,,,
entity:00bca7507ba2,Person,丁文江,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:dc4cd08803b6,Person,张君劢,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:1ad8f8ad5279,Person,杜威,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:c2167b423786,Person,柏格森,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:891dc70f28c0,Person,詹姆士,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:43c388682881,Person,康德,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:b0e3908bc976,Person,黑格尔,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:115f47106f08,Person,斯宾塞,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:9a61f62c5788,作品,玄学与科学,作品,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:6c4a71b8dd3e,作品,努力周报,作品,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:8fa6833d867c,事件,清华讲演,事件,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:cef46f363d9a,事件,杜威在北京讲演,事件,林宰平_000_acbbe922,林宰平_000_acbbe922_s0000,,
entity:8cb0c4447a79,概念,人类心理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0003,,
entity:81cba6ed8e81,概念,数学,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0003,,
entity:289b38660ebb,人物,边沁,人物,林宰平_000_acbbe922,林宰平_000_acbbe922_s0003,,
entity:eac7d0a13cf4,人物,安培,人物,林宰平_000_acbbe922,林宰平_000_acbbe922_s0003,,
entity:ca4496f197f3,人物,冯特,人物,林宰平_000_acbbe922,林宰平_000_acbbe922_s0003,,
entity:b1ec3a844bd7,Person,杜里舒,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:359863b5cbe6,Person,笛卡儿,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:8282b7c05d38,Concept,唯实论,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:1b7025e50de7,Concept,唯物论,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:7033b920c81e,Concept,主观,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:27859ce4277c,Concept,客观,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:25a150305a7a,Concept,科学,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:4b47a0d7ec0a,Concept,逻辑学,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:aa70cdf02d85,Concept,科学方法,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:2c4005371740,Concept,实质逻辑,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:e6bb792e0098,Concept,形式逻辑,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:f64967dd49be,Concept,经院哲学,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0006,,
entity:22f058889dc2,概念,榆叶梅,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,
entity:e5c8d8c24149,概念,丁香,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,
entity:93b82832f4ba,概念,月亮,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,
entity:80665e428fe4,学派,极端经验派,学派,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,
entity:c4c728366d2f,学派,新实在论,学派,林宰平_000_acbbe922,林宰平_000_acbbe922_s0009,,
entity:8125741c36f7,Person,伽利略,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:ce379a195b47,观点,存疑的唯心论,观点,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:7da39047085f,观点,浅近的科学知识论,观点,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:d3289e4219bf,观点,极端唯物论,观点,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:7a21fffb232d,概念,客观实在,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:d9298b165453,概念,记忆,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:598b394eab58,概念,空间时间,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:83980c4d7d26,概念,概念,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:77d32e9b93b2,物体,书柜子,物体,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:0047ed032aff,属性,形式,属性,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:f49a8b7efb50,属性,颜色,属性,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:48c5f68d7b95,属性,重量,属性,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:fa45b69937de,属性,硬度,属性,林宰平_000_acbbe922,林宰平_000_acbbe922_s0012,,
entity:d4877b845f1e,概念,自觉,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0015,,
entity:edb2d6c0117e,概念,心理器械观,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0015,,
entity:27e33dbc4c6d,概念,变态心理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0015,,
entity:1fd109f7e57b,Person,休谟,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:19a97d669343,Person,玛勃,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:687a88bed90a,概念,经验事实,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:f188db0ad1e2,概念,观念联合,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:7a1f2e182388,概念,习惯,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:048fb1ff92ef,观点,绝对自由论,观点,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:74e2603c2efd,观点,改善的因果律,观点,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:beea9b291842,概念,矛盾律,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:ced14e54ae9d,概念,地球引力,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0021,,
entity:7dc5ceb6a866,Person,黎朋,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:bdfae1d7b76f,Person,失勒,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:87872bdfff78,概念,理性论理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:3cf725df9c25,概念,生物论理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:0a89f262fc15,概念,感情论理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:2ba1bec53f6b,概念,群众论理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:2dfec1c08b44,概念,神秘论理,概念,林宰平_000_acbbe922,林宰平_000_acbbe922_s0024,,
entity:cb40a90881fa,Person,胡适,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
entity:ae83da4eb6a9,Person,罗素,Person,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
entity:dfcc6cdf6223,Concept,良心,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
entity:730e80ce9835,Concept,精神文明,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
entity:eb9cc3554d7c,Concept,物质文明,Concept,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
entity:a048a61152ee,Event,第一次世界大战,Event,林宰平_000_acbbe922,林宰平_000_acbbe922_s0030,,
