node_id,labels,name,node_type,article_id,segment_id,title,text
segment_818467530497dcf0,Segment,丁文江_000_3ba07a5e_s0006,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0006,,"张君劢也似乎觉得这样列举有点困难，所以他加以说明：“人生为活的，故不如死物质之易以一律相绳也。”试问活的单是人吗？动植物难道都是死的？何以又有什么动植物学？再看他下文拿主观客观来分别人生观同科学：

“物质科学之客观效力最为圆满；至于精神科学次之。譬如生计学中之大问题，英国派以自由贸易为利，德国派以保护贸易为利，则双方之是非不易解决矣。心理学上之大问题，甲曰智识起于感觉，乙曰知识以范畴为基础，则双方之是非不易解决矣。然即以精神科学论，就一般现象而求其平均数，则亦未尝无公例可求，故不失为客观也。”

诸君试拿张君劢自己的表式来列起来：

（十二）就我与我之贸易关系——自由贸易，保护贸易  
（十三）就我与我之知识起源——感觉主义，范畴主义"
segment_510938e204bdf93b,Segment,丁文江_000_3ba07a5e_s0007,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0007,,"为客观也。”

诸君试拿张君劢自己的表式来列起来：

（十二）就我与我之贸易关系——自由贸易，保护贸易  
（十三）就我与我之知识起源——感觉主义，范畴主义

试问我的（十二）（十三）与他的（一）至（九）有什么根本的分别？为什么前二者“不失为客观”，而大家族主义小家族主义等等一定是主观的？

学生物学的人谁不知道性善性恶和达尔文的生存竞争论同是科学问题，而且是已经解决的问题？但是他说他是主观的，是人生观，绝不能施以一种试验，以证甲之是与乙之非！只看他没有法子把人生观同科学真正分家，就知道他们本来是同气连枝的了。

### 科学的智识论

不但是人生观同科学的界限分不开，就是他所说的物质科学同精神科学的分别也不是真能成立的。要说明这一点，不得不请读者同我研究研究知识论。"
segment_16df845bbcc89a75,Segment,丁文江_000_3ba07a5e_s0008,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0008,,"### 科学的智识论

不但是人生观同科学的界限分不开，就是他所说的物质科学同精神科学的分别也不是真能成立的。要说明这一点，不得不请读者同我研究研究知识论。

我们所谓物，所谓质，是从何而知道的？我坐在这里，看着我面前的书柜子。我晓得他是长方的，中间空的，黄漆漆的，木头做的，很坚很重的。我视官所触的是书柜子颜色、形式，但是我联想到木头同漆的性质，推论到他的重量硬度，成功我书柜子的概念。然则这种概念，是觉官所感触，加了联想推论，而所谓联想推论，又是以前觉官所感触的经验得来的，所以觉官感触是我们晓得物质的根本。我们所以能推论其他可以感触觉官的物质，是因为我们记得以前的经验。我们之所谓物质，大多数是许多记存的觉官感触，加了一点直接觉官感触。"
segment_be989a4f36049d17,Segment,丁文江_000_3ba07a5e_s0009,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0009,,"觉官感触是我们晓得物质的根本。我们所以能推论其他可以感触觉官的物质，是因为我们记得以前的经验。我们之所谓物质，大多数是许多记存的觉官感触，加了一点直接觉官感触。假如我们的觉官的组织是另外一个样子的，我们所谓物质一定也随之而变——譬如在色盲的人眼睛里头蔷薇花是绿的。所以冒根在他的《动物生活与聪明》那部书里边叫外界的物体为“结构”。

什么叫做觉官的感触？我拿刀子削铅笔，误削了左手指头，连忙拿右手指去压住他，站起来去找刀创药上。我何以知道手指被削呢？是我的觉神经系从左手指通信到我脑经，我的动神经系，又从脑经发令于右手，教他去压住。这是一种紧急的命令，接到信立刻就发的，生理上所谓无意的举动。发过这道命令以后，要经过很复杂的手续，才去找刀创药上。"
segment_b48d8e3d2c66dc76,Segment,丁文江_000_3ba07a5e_s0010,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0010,,"我的动神经系，又从脑经发令于右手，教他去压住。这是一种紧急的命令，接到信立刻就发的，生理上所谓无意的举动。发过这道命令以后，要经过很复杂的手续，才去找刀创药上。我晓得手指的痛是刀割的，刀割了最好是用刀创药，我家里的药是在小柜子抽屉里面——这种手续是思想，结果的举动是有意的。手指的感觉痛，同上刀创药，初看起来，是两种了，仔细研究起来，都是觉官感触的结果。前者是直接的，后者是间接的，是为以前的觉官感触所管束的。在思想的期间，我觉得经过的许多手续，这叫做自觉。自觉的程度，是靠以前的觉官感触的多寡性质，同脑经记忆他的能力。

然则无论思想如何复杂，总不外乎觉官的感触。直接的是思想的动机，间接的是思想的原质。"
segment_dceaa8c13b1be525,Segment,丁文江_000_3ba07a5e_s0011,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0011,,"这叫做自觉。自觉的程度，是靠以前的觉官感触的多寡性质，同脑经记忆他的能力。

然则无论思想如何复杂，总不外乎觉官的感触。直接的是思想的动机，间接的是思想的原质。但是受过训练的脑经，能从甲种的感触经验飞到乙种，分析他们，联想他们，从直接的知觉，走到间接的概念。

我的觉官受了感触，往往经过一个思想的期间，然后动神经系才传命令出去，所以说我有自觉。旁人有没有自觉呢？我不能直接感触他有，并且不能直接证明他有，我只能推论他有。我不能拿自己的自觉来感触自己的自觉，又不能直接感触人家的自觉，所以研究自觉的真相是很困难。玄学家都说，自觉的研究是在科学范围之外。但是我看见人家受了觉官的感触也往往经过了一个期间，方才举动。我从我的自觉现象推论起来，说旁人也有自觉，是与科学方法不违背的。"
segment_850df001ba08dcf4,Segment,丁文江_000_3ba07a5e_s0012,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0012,,"家都说，自觉的研究是在科学范围之外。但是我看见人家受了觉官的感触也往往经过了一个期间，方才举动。我从我的自觉现象推论起来，说旁人也有自觉，是与科学方法不违背的。科学中这样的推论甚多，譬如理化学者说有原子，但是他们何尝能用觉官去感触原子？又如科学说，假如我们走到其他的星球上面，苹果也是要向下落；这也不是可以用觉官感触的。所以心理上的内容至为丰富，并不限于同时的直接感触，和可以直接感触的东西——这种心理上的内容都是科学的材料。我们所晓得的物质，本不过是心理上的觉官感触，由知觉而成概念，由概念而生推论。科学所研究的不外乎这种概念同推论，有什么精神科学、物质科学的分别？又如何可以说纯粹心理上的现象不受科学方法的支配？

科学既然以心理上的现象为内容，对于概念、推论，不能不有严格的审查。"
segment_87ff2a79f04afdac,Segment,丁文江_000_3ba07a5e_s0013,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0013,,"念同推论，有什么精神科学、物质科学的分别？又如何可以说纯粹心理上的现象不受科学方法的支配？

科学既然以心理上的现象为内容，对于概念、推论，不能不有严格的审查。这种审查方法是根据两条很重要的原则：

（一）凡常人心理的内容，其性质都是相同的。心理上联想的能力，第一是看一个人觉官感触的经验，第二是他脑经思想力的强弱。换言之，就是一个人的环境同遗传。我的环境同遗传，无论同什么人都不一样；但如果我不是一个反常的人——反常的人我们叫他为疯子痴子——我的思想的工具是同常人的一类的机器。机器的效能虽然不一样，性质却是相同。觉官的感触相同，所以物质的“思构”相同，知觉概念推论的手续无不相同，科学的真相，才能为人所公认。否则我觉得书柜子是硬的，你觉得是软的；我看他是长方的，你看他是圆的；"
segment_835298c1634e0e32,Segment,丁文江_000_3ba07a5e_s0014,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0014,,"的感触相同，所以物质的“思构”相同，知觉概念推论的手续无不相同，科学的真相，才能为人所公认。否则我觉得书柜子是硬的，你觉得是软的；我看他是长方的，你看他是圆的；我说二加二是四，你说是六；还有什么科学方法可言？

（二）上边所说的，并不是否认创造的天才，先觉的豪杰。天才豪杰是人类进化的大原动力。人人看见苹果从树上向下落，惟有牛顿才发明重心吸力；许多人知道罗任治的公式，惟有爱因斯坦才发明相对论，人人都看《红楼梦》、《西游记》，胡适之才拿来做白话文学的材料；科学发明上这种例不知道多少。但是天才豪杰同常人的分别，是快慢的火车，不是人力车同飞机。因为我们能承认他们是天才，是豪杰，正是因为他们的知觉概念推论的方法完全与我们相同，不然，我们安晓得自命为天才豪杰的人，不是反常，不是疯子？"
segment_b575a763e4609c17,Segment,丁文江_000_3ba07a5e_s0015,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0015,,"不是人力车同飞机。因为我们能承认他们是天才，是豪杰，正是因为他们的知觉概念推论的方法完全与我们相同，不然，我们安晓得自命为天才豪杰的人，不是反常，不是疯子？

根据这两条原则，我们来审查概念推论：

第一，凡概念推论若是自相矛盾，科学不承认他是真的。  
第二，凡概念不能从不反常的人的知觉推断出来的，科学不承认他是真的。  
第三，凡推论不能使寻常有论理训练的人依了所根据的概念，也能得同样的推论，科学不承认他是真的。

我们审查推论，加了“有论理训练”几个字的资格，因为推论是最容易错误的。没有论理的训练，很容易以伪为真。戒文士的《科学原则》讲得最详细。我为篇幅所限，不能详述，读者可以求之于原书。

我单举一件极普通的错误，请读者注意。就是所谓证据责任问题。"
segment_7fa3fa400c702d1b,Segment,丁文江_000_3ba07a5e_s0016,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0016,,"训练，很容易以伪为真。戒文士的《科学原则》讲得最详细。我为篇幅所限，不能详述，读者可以求之于原书。

我单举一件极普通的错误，请读者注意。就是所谓证据责任问题。许多假设的事实，不能证明他有，也不能证明他无，但是我们决不因为不能反证他，就承认是真的。因为提出这种事实来的人，有证明他有的义务。他不能证明，他的官司就输了。譬如有一个人说他白日能看见鬼——这是他的自觉，我们不能证明他看不见鬼，然而证明的责任是在他，不在我们。况且常人都看不见鬼的，所以我们说他不是说谎，就是有神经病。

以上所讲的是一种浅近的科学知识论。用哲学的名词讲起来，可以说是存疑的唯心论。凡研究过哲学问题的科学家如赫胥黎、达尔文、斯宾塞、詹姆士、皮尔逊、杜威，以及德国马哈派的哲学，细节虽有不同，大体无不如此。"
segment_8f93c641a6e7a735,Segment,丁文江_000_3ba07a5e_s0017,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0017,,学的名词讲起来，可以说是存疑的唯心论。凡研究过哲学问题的科学家如赫胥黎、达尔文、斯宾塞、詹姆士、皮尔逊、杜威，以及德国马哈派的哲学，细节虽有不同，大体无不如此。因为他们以觉官感触为我们知道物体唯一的方法，物体的概念为心理上的现象，所以说是唯心。觉官感触的外界，自觉的后面，有没有物，物体本质是什么东西？他们都认为不知，应该存而不论，所以说是存疑。他们是玄学家最大的敌人，因为玄学家吃饭的家伙，就是存疑唯心论者所认为不可知的，存而不论的，离心理而独立的本体。这种不可思议的东西，伯克莱叫他为上帝；康德、叔本华叫他为意向；布康那叫他为物质，克列福叫他为心理质，张君劢叫他为我。他们始终没有大家公认的定义方法，各有各的神秘，而同是强不知以为知。旁人说他模糊，他自己却以为玄妙。
segment_6030d349a37a670f,Segment,丁文江_000_3ba07a5e_s0018,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0018,,"向；布康那叫他为物质，克列福叫他为心理质，张君劢叫他为我。他们始终没有大家公认的定义方法，各有各的神秘，而同是强不知以为知。旁人说他模糊，他自己却以为玄妙。

我们可以拿一个譬喻来说明他们的地位。我们的神经系就譬如一组的电话。脑经是一种很有权力的接线生，觉神经是叫电话的线，动神经是答电话的线。假如接线生是永远封锁在电话总局里面，不许出来同叫电话答电话的人见面，接线生对于他这班主顾，除去听他们在电话上说话以外，有什么法子可以研究他们？存疑唯心论者说，人之不能直接知道物的本体，就同这种接线生一样：弄来弄去，人不能跳出神经系的圈子，觉官感触的范围，正如这种接线生不能出电话室的圈子，叫电话的范围。玄学家偏要叫这种电话生说，他有法子可以晓得打电话的人是什么样子，穿的什么衣服，岂不是骗人？"
segment_7b59705aa191707c,Segment,丁文江_000_3ba07a5e_s0019,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0019,,"，觉官感触的范围，正如这种接线生不能出电话室的圈子，叫电话的范围。玄学家偏要叫这种电话生说，他有法子可以晓得打电话的人是什么样子，穿的什么衣服，岂不是骗人？

### 张君劢的人生观与科学

读者如果不觉得我上边所讲的知识论讨厌，细细研究一遍，再看张君劢的《人生观》下半篇，就知道他为什么一无是处的了。他说人生观不为论理学方法所支配；科学回答他，凡不可以用论理学批评研究的，不是真知识。他说“纯粹之心理现象”在因果律之例外；科学回答他，科学的材料原都是心理的现象，若是你所说的现象是真的，决逃不出科学的范围。他再三的注重个性，注重直觉，但是他把个性直觉放逐于论理方法定义之外。科学未尝不注重个性直觉，但是科学所承认的个性直觉，是“根据于经验的暗示，从活经验里涌出来的”。"
segment_39d573242577a68b,Segment,丁文江_000_3ba07a5e_s0020,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0020,,"再三的注重个性，注重直觉，但是他把个性直觉放逐于论理方法定义之外。科学未尝不注重个性直觉，但是科学所承认的个性直觉，是“根据于经验的暗示，从活经验里涌出来的”。他说人生观是综合的“全体也，不容于分割中求之也”。科学答他说，我们不承认有这样混沌未开的东西，况且你自己讲我与非我，列了九条，就是在那里分析他。他说人生观问题之解决，“决非科学之所能为力”；科学答他说，凡是心理的内容，真的概念推论，无一不是科学的材料。

关于最后这个问题，是科学与玄学最重要的争点，我还要引申几句。

### 科学与玄学战争的历史

玄学这个名词，是纂辑亚里士多德遗书的安德龙聂克士造出来的。亚里士多德本来当他为根本哲学或是神学，包括天帝、宇宙、人生种种观念在内，所以广义的玄学在中世纪始终没有同神学分家。"
segment_5daf8f2da2e4c023,Segment,丁文江_000_3ba07a5e_s0021,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0021,,"，是纂辑亚里士多德遗书的安德龙聂克士造出来的。亚里士多德本来当他为根本哲学或是神学，包括天帝、宇宙、人生种种观念在内，所以广义的玄学在中世纪始终没有同神学分家。到了十七世纪天文学的祖宗伽利略发明地球行动的时候，玄学的代表是罗马教的神学家。他们再三向伽利略说，宇宙问题不是科学的范围，非科学所能解决的。伽利略不听。他们就于一千六百三十三年六月二十二日开主教大会，正式宣言道：

“说地球不是宇宙的中心，非静而动，而且每日旋转，照哲学上神学上讲起来，都是虚伪的……”

无奈真是真，伪是伪；真理既然发明，玄学家也没有法子。从此向来属于玄学的宇宙就被科学抢去。但是玄学家总说科学研究的是死的，活的东西不能以一例相绳。（与张君劢一鼻孔出气。"
segment_2d006dd21c0b1c01,Segment,丁文江_000_3ba07a5e_s0022,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0022,,是真，伪是伪；真理既然发明，玄学家也没有法子。从此向来属于玄学的宇宙就被科学抢去。但是玄学家总说科学研究的是死的，活的东西不能以一例相绳。（与张君劢一鼻孔出气。）无奈达尔文不知趣，又做了一部《物种由来》（读者注意，张君劢把达尔文的生存竞争论归入他的人生观！），证明活的东西也有公例。虽然当日玄学家的忿怒不减于十七世纪攻击伽利略的主教，真理究竟战胜，生物学又变做科学了。到了十九世纪的下半期连玄学家当做看家狗的心理学，也宣告了独立。玄学于是从根本哲学，退避到本体论。他还不知悔过，依然向科学摆他的架子，说“自觉你不能研究；觉官感触以外的本体，你不能研究。你是形而下，我是形而上；你是死的，我是活的”。科学不屑得同他争口舌：知道在知识界内，科学方法是万能，不怕玄学终久不投降。
segment_505ff9be9c401009,Segment,丁文江_000_3ba07a5e_s0023,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0023,,"究；觉官感触以外的本体，你不能研究。你是形而下，我是形而上；你是死的，我是活的”。科学不屑得同他争口舌：知道在知识界内，科学方法是万能，不怕玄学终久不投降。

### 中外合璧式的玄学及其流毒

读者诸君，看看这段历史，就相信我说玄学的鬼附在张君劢身上，不是冤枉他的了。况且张君劢的人生观，一部分是从玄学大家柏格森化出来的。对于柏格森哲学的评论，读者可以看胡适之的《五十年来世界之哲学》。他的态度很是公允，然而他也说他是“盲目冲动”。罗素在北京的时候，听说有人要请柏格森到中国来演讲，即对我说，“我很奇怪你们为什么要请柏格森。他的盛名是骗巴黎的时髦妇人得来的。他对于哲学可谓毫无贡献；同行的人都很看不起他”。

然而平心而论，柏格森的主张，也没有张君劢这样鲁莽。"
segment_f69b07b10e7ca51f,Segment,丁文江_000_3ba07a5e_s0024,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0024,,"怪你们为什么要请柏格森。他的盛名是骗巴黎的时髦妇人得来的。他对于哲学可谓毫无贡献；同行的人都很看不起他”。

然而平心而论，柏格森的主张，也没有张君劢这样鲁莽。我们细看他说“良心之自动”，又说“自孔孟以至于宋元明之理学家，侧重内心生活之修养，其结果为精神文明”。可见得西洋的玄学鬼到了中国，又联合了陆象山、王阳明、陈白沙高谈心性的一班朋友的魂灵，一齐钻进了张君劢的“我”里面。无怪他的人生观是玄而又玄的了。

玄学家单讲他的本体论，我们决不肯荒废我们宝贵的光阴来攻击他。但是一班的青年上了他的当，对于宗教、社会、政治、道德一切问题真以为不受论理方法支配，真正没有是非真伪；只须拿他所谓主观的，综合的，自由意志的人生观来解决他。果然如此，我们的社会是要成一种什么社会？"
segment_1f7c911bef0e37c9,Segment,丁文江_000_3ba07a5e_s0025,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0025,,社会、政治、道德一切问题真以为不受论理方法支配，真正没有是非真伪；只须拿他所谓主观的，综合的，自由意志的人生观来解决他。果然如此，我们的社会是要成一种什么社会？果然如此，书也不必读，学也不必求，知识经验都是无用，只要以“自身良心之所命，起而主张之”，因为人生观“皆起于良心之自动，而决非有使之然者也”。读书，求学，知识，经历，岂不都是枉费功夫？况且所有一切问题，都没有讨论之余地——讨论都要用论理的公例，都要有定义方法，都是张君劢人生观所不承认的。假如张献忠这种妖孽，忽然显起魂来，对我们说，他的杀人主义，是以“我自身良心之所命，起而主张之，以为天下后世表率”，我们也只好当他是叔本华、马克思一类的大人物，是“一部长夜漫漫历史中秉烛以导吾人之先路者”，这还从何说起？
segment_0176a1affd4d2f4b,Segment,丁文江_000_3ba07a5e_s0026,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0026,,"是以“我自身良心之所命，起而主张之，以为天下后世表率”，我们也只好当他是叔本华、马克思一类的大人物，是“一部长夜漫漫历史中秉烛以导吾人之先路者”，这还从何说起？况且人各有各的良心，又何必有人来“秉烛”，来做“表率”；人人可以拿他的不讲理的人生观来“起而主张之”，客见得孔子、释迦、墨子、耶稣的人生观比他的要高明？何况是非真伪是无标准的呢？一个人的人生观当然不妨矛盾，一面可以主张男女平等，一面可以实行一夫多妻。只要他说是“良心之自动”，何必管什么论理不论理？他是否是良心之自动，旁人也当然不能去过问他。这种社会可以一日居吗？

### 对于科学的误解

这种不可通的议论的来历，一半由于迷信玄学，一半还由于误解科学，以为科学是物质的，机械的。欧洲的文化是“物质文化”。"
segment_164c17e8bab2874b,Segment,丁文江_000_3ba07a5e_s0027,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0027,,"会可以一日居吗？

### 对于科学的误解

这种不可通的议论的来历，一半由于迷信玄学，一半还由于误解科学，以为科学是物质的，机械的。欧洲的文化是“物质文化”。欧战以后工商业要破产，所以科学是“务外逐物”。我再来引一引张君劢的原文：

“所谓精神与物质者：科学之为用，专注于向外，其结果则试验室与工厂遍国中也。朝作夕辍，人生如机械然，精神上之慰安所在，则不可得而知也。我国科学未发达，工业尤落人后，故国中有以开纱厂设铁厂创航业公司自任，如张季直、聂云台之流，则国人相率而崇拜之。抑知一国偏重工商，是否为正当之人生观，是否为正当之文化，在欧洲人观之，已成大疑问矣。欧战终后，有结算二三百年之总帐者，对于物质文明，不胜务外逐物之感。厌恶之论已屡见不一见矣。……”

这种误解在中国现在很时髦，很流行。"
segment_873f6f208936e09b,Segment,丁文江_000_3ba07a5e_s0028,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0028,,"欧洲人观之，已成大疑问矣。欧战终后，有结算二三百年之总帐者，对于物质文明，不胜务外逐物之感。厌恶之论已屡见不一见矣。……”

这种误解在中国现在很时髦，很流行。因为他的关系太重要，我还要请读者再耐心听我解释解释。我们已经讲过，科学的材料是所有人类心理的内容，凡是真的概念推论，科学都可以研究，都要求研究。科学的目的是要剔除个人主观的成见，——人生观最大的障碍——求人人所能共认的真理。科学的方法是辨别事实的真伪，把真事实取出来详细的分类，然后求他们的秩序关系，想一种最单简明了的话来概括他。所以科学的万能，科学的普遍，科学的贯通，不在他的材料，在他的方法。爱因斯坦谈相对论是科学，詹姆士讲心理学是科学，梁任公讲历史研究法，胡适之讲《红楼梦》，也是科学。张君劢说科学是“向外”的，如何能讲得通？"
segment_cd140930b48cce5c,Segment,丁文江_000_3ba07a5e_s0029,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0029,,"的材料，在他的方法。爱因斯坦谈相对论是科学，詹姆士讲心理学是科学，梁任公讲历史研究法，胡适之讲《红楼梦》，也是科学。张君劢说科学是“向外”的，如何能讲得通？

科学不但无所谓向外，而且是教育同修养最好的工具，因为天天求真理，时时想破除成见，不但使学科学的人有求真理的能力，而且有爱真理的诚心。无论遇见什么事，都能平心静气去分析研究，从复杂中求简单，从紊乱中求秩序；拿论理来训练他的意想，而意想力愈增；用经验来指示他的直觉，而直觉力愈活。了然于宇宙生物心理种种的关系，才能够真知道生活的乐趣。这种“活泼泼地”心境，只有拿望远镜仰察过天空的虚漠，用显微镜俯视过生物的幽微的人，方能参领得透彻，又岂是枯坐谈禅，妄言玄理的人所能梦见。"
segment_a5193433ae6c853f,Segment,丁文江_000_3ba07a5e_s0030,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0030,,"才能够真知道生活的乐趣。这种“活泼泼地”心境，只有拿望远镜仰察过天空的虚漠，用显微镜俯视过生物的幽微的人，方能参领得透彻，又岂是枯坐谈禅，妄言玄理的人所能梦见。诸君只要拿我所举的科学家如达尔文、斯宾塞、赫胥黎、詹姆士、皮尔逊的人格来同什么叔本华、尼采比一比，就知道科学教育对于人格影响的重要了。又何况近年来生物学上对于遗传性的发现，解决了数千年来性善性恶的聚讼，使我们恍然大悟，知道根本改良人种的方法，其有功于人类的前途，正未可限量呢。

工业发达当然是科学昌明结果之一，然而试验室同工厂绝对是两件事——张君劢无故的把他们混在一齐——试验室是求真理的所在，工厂是发财的机关。工业的利害，本来是很复杂的，非一言之所能尽；然而使人类能利用自然界生财的是科学家；"
