node_id,labels,name,node_type,article_id,segment_id,title,text
segment:7e919b8cabd4,Segment,甘蛰仙_000_6b354fa0_s0003,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0003,,"以从事“学问”；而未见其所“道”者，终不能与其“尊”者，同归一致也。

**中国先哲之人生观及其知识论底一班**

（5）由知识论略释孔孟荀朱陆王诸家之学说：
吾以为“道问学”与“尊德性”，相辅而施，则交尽其美；偏废其一，则跛而难行。惟其所求之鹄的，虽大致相同；而其所由之途径，则确有直捷与纡徐之别；故孟荀分道于前，朱陆异撰于后耳。其取径较直捷者，妙能将知识论与本体论打成一片；而即自建其人生观于此种基础之上。其取径较纡徐者，对于本体，自有相当之了解；惟以知识为解决人生问题所必宜采用之主要方略，故言之特加详焉。

关于知识论方面，吾尝引墨以释荀朱，谓其近于经验论；孟陆阳明，则近于唯理论；要皆有得于仲尼之训条者也。吾谓：
“孔子之论本体也，说性相近，似尚是持唯心论的。……论知识呢？他自命是个‘好古敏以求之，多见而识之，多闻择其善者而从之’底人……，看来，仲尼……就是个亲知说知闻知并重无偏底人。分析说：好古多识（识就是记忆）属于闻知；择之求之，属于说知；多见多闻，简直和……耳目之实之亲知相同了。”

墨子有言：“知：闻，说，亲。”吾引墨释孔，聊为释荀释朱之前提耳；孔子之人生观，其根本观念，实非偏于知识方面者也。荀朱顾何如者？吾以为：
“荀子的知识论，我们从它书里开宗明义第一篇就可看出个头绪来。劝学篇云：‘不登高山，不知天之高也；不临深谿，不知地之厚也；不闻先王之遗言，不知学问之大也。"
segment:077114ece93d,Segment,孙伏园_001_119b038d_s0001,Segment,孙伏园_001_119b038d,孙伏园_001_119b038d_s0001,,"总觉得丁在君先生、张君劢先生各有先入之见，所以来不及把界说弄清楚，而先就扭做一团了，诚不免有些遗憾。其实这样辩论很少有结果。至于胡适之先生挑剔矛盾律，也是枝叶。本来张君劢先生的《人生观》原文所列几条诚不免于太随便，而丁在君的驳文牵涉也是太广，不免于支离，以致张君劢先生的答文不曾有所集中。因为双方都是我的敬爱的朋友，我不妨因伏园先生的唆示，而对于两位提出一个劝告：就是奉劝两位把这次笔战认为等于运动会的预赛，而不算为正赛。这种预赛即此而止，不再进行。于是重整旗鼓，开始正赛。否则照这样下来，实不能不为两位惜了。

—— 转录《时事新报·学灯》——"
segment:825fac1d8b98,Segment,甘蛰仙_000_6b354fa0_s0004,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0004,,"以为：
“荀子的知识论，我们从它书里开宗明义第一篇就可看出个头绪来。劝学篇云：‘不登高山，不知天之高也；不临深谿，不知地之厚也；不闻先王之遗言，不知学问之大也。’这由登高临深得来的经验，就是觉官的亲知；由闻先王之遗言得来的知识，就是传授的闻知。又非相篇云：‘欲观千岁，则数今日；欲知亿万，则审一二；欲知上世，则审周道。’这种由审度计数得来的知识，就是一种说知……。”
“至于晦庵的知识论，更是以前的人们，大家‘童而习之’的了。他说：‘欲致吾之知，在即物而穷其理。……必使即凡天下之物，莫不因其已知之理而益穷之，以求至乎其极。’——朱子补大学——由我下个解释：即物穷理，就是亲知；简言之，即物便有了耳目之实了。因其已知之理得来的知识，就是闻知；益穷以求至极，这便是说知。”

由今思之，戴一副墨学的色镜，以观察荀朱，似非纯客观之研究法也；特引伸发明，亦我辈后学所应从事。

爰再就亲知闻知说知三者之交互关系申论之，云：
“我看闻知有时凭于习惯，说知有时靠着联想；而亲知仍复根于经验。经验有时必待习惯联想而后真；犹亲知有时必待闻知说知之补助，才靠得住。”

惟晦庵尝推本伊川“识见得”之意，而力持“真见得”之说；斯诚注重感觉所经验之亲知者也。荀学或亦有类于斯。

然则荀朱之说，非必无关于经验之论据，明矣。乃若关于唯理之论据，则孟陆阳明之说，尤其杰出者也。吾以为："
segment:f3d46129029d,Segment,孙伏园_000_50fcd0d8_s0002,Segment,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0002,,"生观可以受科学的影响，也可以不受科学的影响。人生观受不受科学的影响是一问题，人生观统一不统一又是一问题。如任君所论，人生观受科学方法的影响，我是极以为然的。

如丁君所论，人生观将来能不能统一是一事，言外是说人生观将来能统一的，我是不很希望的。

再说，人生观受科学影响与受科学支配并不是一件事。如果人生观是思想方面的东西，那末我替他要求绝对的自由。如果凡属思想都要受科学的支配，那么许多文学美术上极有价值的空想，都要宣告死刑了。如果各个人的人生观都要统一起来，那么思想没有自由发展的余地，人生只是呆板的干燥的单调的动物生活罢了。

最后还有一句话：玄学，哲学，科学，人生观，都是活着的名词，他们的对象都有许多人研究，他们的关系都是今日切要的问题；汉学，宋学，程、朱、陆、王，都是死了的名词，他们的对象都是中国学术史上的材料，现在中国社会上几乎一点留传的分子也没有，与现代学术上的名词如玄学、科学、哲学、人生观等等更是风马牛不相及。丁君于讨论玄学与科学时大骂陆王固可不必，张君答辩时竟主张排斥汉学提倡宋学似乎更可不必。我们回头看看历史上这种争论，已觉得多属无谓，难道还要自告奋勇跳入死尸队中去参战吗?

我诚恳地希望两军主帅及学术界诸君子的原谅与指正。"
segment:3c4ed13468e8,Segment,甘蛰仙_000_6b354fa0_s0005,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0005,,"之说；斯诚注重感觉所经验之亲知者也。荀学或亦有类于斯。

然则荀朱之说，非必无关于经验之论据，明矣。乃若关于唯理之论据，则孟陆阳明之说，尤其杰出者也。吾以为：
“关于唯理的论据，起源更远且久了：孟子说：‘人之所不学而能者，其良能也；所不虑而知者，其良知也。’这便是中国古代重要的唯理论！既是不学不虑，自然能知的；那就和经验论者所说的耳目之实种种外铄作用的，他们都将不认为知识的本源了。宋代的陆象山，明代的王阳明，颇受了这种学说的影响……。”

此犹言乎对于知识本质问题所持之态度也。其对于知识本源问题，则唯理论纯主先天，而经验则借重后天。其对于知识界限效力问题，似两造均带定断论之色彩。惟彼等主观方面，虽往往尚定断；而于客观方面，则有时消极的存疑。孟子之于武成，取二三策；朱子疑诗小序，其怀疑之实例也。

以言乎求知之方法耶？吾以为象山一派，务持人心之所同然，以驭万殊之事变；其方法近于演绎；晦庵一派，务察零件之物理，以通世界之大全；其方法近于归纳。演绎归纳，交相为用；则于求知之方法，思过半矣。

（6）由人生观略释孔墨孟荀朱陆王之人格态度：
吾前由智识论方面，略释孔孟荀朱陆王诸家之学说，观察是否有当，殊不敢自信；惟吾人于此人生观与知识论之交点上有宜留意者焉：即无论唯理抑经验论，“尊德性”抑“道问学”，要皆以人生观为哲学之主干；孟子固无论已；"
segment:a6154fa0489c,Segment,梁启超_002_40d1afac_s0000,Segment,梁启超_002_40d1afac,梁启超_002_40d1afac_s0000,,我看了梁先生这篇文章不由得想说几句，本来可以另撰一篇，只因文章太短，所以顾不到“狐尾续貂之讥”，而即附在于此。我所要说的只是关于科学的一点。梁先生的科学定义虽是修改丁先生的话而成，然在我看来，却比丁先生的原文圆满些。丁先生的原文是“科学的方法不外将世界的事实分起类来，求他们的秩序。等到分类秩序弄明白了，再想一句最简单明白话来概括这许多事实，这叫做科学公例。凡是事实都可以用科学方法研究，都可以变做科学”。这段话有两个要素：（一）凡对于经验的事实，分类以求其秩序，就是科学；（二）凡用科学方法的都是科学。我不是学科学的，本来不敢对于这个主张有所怀疑，并且明晓得科学以其方法为标准，本是皮尔逊一流的主张，丁先生原有所本。不过我的理性仍不能即此屈服。我以为“分类以求秩序”只是科学的一方面，若谓以此足以包括无余，实使我不信，试问心理学与数学是不是科学？如其是科学，是不是仅仅分类以求秩序？冯德的科学分类表把数学论理学列为方式科学。难道是对于方式来分类么？这是正面的例。还有反面的例，如植物学与动物学，宜可谓基于分类了，然而须知植物分类学与植物系统学只是植物学的一部分，不能对于植物分类，即已尽研究植物的能事。所以据我这个外行人看来，“分类以求秩序”这句话是不足以概括科学的性质。以科学的大忠臣的丁先生，其攻击玄学，未尝对于玄学下明切的定义，诚有可原，乃对于科学亦不能使我们满意，便不能不有些失望了。
segment:ea94bfe49c50,Segment,梁启超_001_4a5e589a_s0001,Segment,梁启超_001_4a5e589a,梁启超_001_4a5e589a_s0001,,"那里说到那里。所以这一篇纯是对于张丁两君头一次交绥的文章下批评，他们二次彼此答辩的话，好留待下次。其余陆续参战的文章，我很盼早些出现。或者我也有继续批评的光荣。或者我要说的话被人说去，或者我未写出来的意见已经被人驳倒，那末，我只好不说了。

### （二）

凡辩论先要把辩论对象的内容确定：先公认甲是什么乙是什么，才能说到甲和乙的关系何如。否则一定闹到“驴头不对马嘴”，当局的辩论没有结果，旁观的越发迷惑。我很可惜君劢这篇文章，不过在学校里随便讲演，未曾把“人生观”和“科学”给他一个定义。在君也不过拈起来就驳。究竟他们两位所谓“人生观”所谓“科学”，是否同属一件东西，不惟我们观战人摸不清楚，只怕两边主将也未必能心心相印哩。我为替读者减除这种迷雾起见，拟先规定这两个名词的内容如下:

（一）人类从心界物界两方面调和结合而成的生活，叫做“人生”。我们悬一种理想来完成这种生活，叫做“人生观”。（物界包含自己的肉体及己身以外的人类乃至己身所属之社会等等。）

（二）根据经验的事实分析综合求出一个近真的公例以推论同类事物，这种学问叫做“科学”。（应用科学改变出来的物质或建设出来的机关等等只能谓之“科学的结果”，不能与“科学”本身并为一谈。）

我解释这两个名词的内容，不敢说一定对。假定拿以上所说做个标准，我的答案便如下:

“人生问题，有大部分是可以——而且必要用科学方法来解决的。"
segment:ba04970f730a,Segment,甘蛰仙_000_6b354fa0_s0000,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0000,,"**上篇 人生观及所谓“我知我行之自由”**

（发端）诸君，欲解决人生问题乎？欲建设新人生观乎？如诚欲之，请先自发其对于人生之疑问矣。余小子初不敢言建设，即解决亦每无能为役；然出其所尝发之疑问及其所试答者，以就正于诸君，或亦诸君之所不弃乎？吾以为其先决问题，殆不外乎人生之鹄的问题矣！

（1）人生目的问题就是“活着为的什么？”我的答案：“我们为什么活着？就是为完成我们做小孩时的一片赤心——生来的良心——而活着。”此言良知之完成，乃人生所应求之鹄的也。

（2）人生途径问题就是“应该怎么干去，才不辜负了过活一辈子？”我的答案：“初面既说了是为完成我们做小孩时的一片赤心而活着，自然我们应走的途径，也就是自己或人们向着可能完满实现我们一团赤心底鹄的而踏实进行底了——换句话说，就是为鹄的而设出底到达目的之正当途径了。于可能的范围内，妥为设法，使吾良知美满实现：此种途径，乃人生所应由之术也。质言之，即‘一到良知完成之路’而已。”

惟为实践此术，贯彻此鹄起见，不能不涉及修养，故复涉及第三步：

（3）人生之修养观前种目的（鹄），先民辄名之曰“至善”；前种途径（术），吾亦尝名之曰“勇于为善之途径”。惟在这条长途上行进之时，须得着力“提起”，切实“培养”。设使不提起自力，培养自己的精神；此条长路，恐难坦然走过。设使对于自己所需之资粮，不先有充分之准备；则安知在半途上不起恐慌？吾故曰："
segment:670a53a49bb3,Segment,甘蛰仙_000_6b354fa0_s0001,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0001,,"着力“提起”，切实“培养”。设使不提起自力，培养自己的精神；此条长路，恐难坦然走过。设使对于自己所需之资粮，不先有充分之准备；则安知在半途上不起恐慌？吾故曰：
“端须著实提起良知，培养善念，向着勇于为善的途径行将去，以期达到至善之究极目的；而气拘物蔽，都无缘在心地捣乱，以为善端之累。”（十一年十四日，时事新报，学灯）

以言乎“善”耶？抑大难已！若必呆板地在大路旁边建立一个“至善之路从此去”的指路碑耶？万一此碑被人打倒，行者其将何所适从？似此空空悬一客观的至善之标准，终觉难免弄到漫无着落。其与吾所谈之善端，纯从自觉心发出者，固已迥乎不同矣。吾以为：
当起心动念的时候，自己便觉得那念头是善是恶。这种知善知恶的觉心，就是良知。
“良知不是外铄的，是固有的。按照自己固有的准则，提起来，做将去，就是致良知，——就是知行合一，——就是我知我行的真自由。”（同上，十五日）

彼良于行者，纵使其所行之程甚速且远，而仍可不至有所差谬：由他自己彻头彻尾“觉得那念头是善是恶”，能自由行使其去恶从善的选择力，及勇于为善的批判力。此种批判，此种选择，端须纯任自由，丝毫不容他界之强迫；何以故？以“强迫作用，能使人对于善恶不知所择”（同上）故；以强迫作用，能使人忘其“强为善”之责任心，而无繇自下批判故。顾此批判的自由及选择的自由，属道德论耶？抑属本体论耶？于是涉及第四步："
segment:30d7e4f32c29,Segment,甘蛰仙_000_6b354fa0_s0009,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009,,"何时也？彼手定大难，巍然树再造之功，乃不免忧谗畏讥以终其身；岂茫茫大宙，竟不能容阳明先生人格的量美之实现耶？虽然，不容亦何病？仲尼不云乎？“不愤不启，不悱不发。”我阳明先生历史上之人格的力美，或终有以启后学之愤而发且悱者也！

明乎此，则吾对于中国先哲之人生观，自仲尼以迄阳明，其所最服膺者，略可睹矣。

**总结**

综以上六节所言，不外：
（1）人生之目的——良知之完成。
（2）人生之途径——到良知完成之路。
（3）人生之修养——致良知之工夫，不可不做；我知我行之真自由，不可不保持：提起自觉心，运用其选择力及批判力。
（4）道德的自由之所从出——本体论中的自由论。其引伸之义，在肯定良心的自由。
（5）由知识论略释先哲学说——以知识论为从事研究或解决人生问题者所宜知故。
（6）由人生观略释先哲之人格态度——以人格态度为从事建设新人生观者所宜知故。

抑最后尚有言者：我甚自愧修养力与学力均极浅薄，殊不足以了解先哲之粹言懿行，及其广大精明之人生观！即晦庵之高挹群言，阳明之领袖一代，亦断非余小子所敢望其万一。惟窃自念：人生之修养，每植本于治学时代。在“理学”界，如宋之程伊川，明之王龙溪，一则晦庵学说之所从出，一则阳明学说之所赖以传；其在中国人生哲学史上之建设，固已度越常人矣。我辈试深念之：龙溪之在王门，伊川之在太学；其志气为何如？其学养又何如？夫人而无志于做人，斯已耳；"
segment:1b00bf39a50f,Segment,孙伏园_001_119b038d_s0000,Segment,孙伏园_001_119b038d,孙伏园_001_119b038d_s0000,,"伏园先生于玄科之战的混乱声中独先提出玄学与科学定义的问题，以为双方宜先自下定义然后再辩驳，这真可谓独具只眼。我本来久想对于双方提出这个忠告，只因懒于动笔，以致未果。现在只好附伏园先生的骥尾，来说几句。

“玄学”本来是 Metaphysics 的译语，科学当然是 Science 的译语，这是人人知道的。不过玄学与科学以外又有一个名词即是“哲学”（Philosophy 的译语）。

科学当然在哲学以外，而玄学在通常讲来，即是狭义的哲学。因为哲学包括三部分：一为认识论（Epistemology 的译语),二为本体论（Ontology 的译语),三为宇宙论（Cosmology 的译语）。通常名本体论与宇宙论为玄学。所以玄学是狭义的哲学，而以本体论为中心。但亦有把认识论包括在玄学中者。本来哲学上有两派：一派是始终自限于认识论而不入本体论；一派是由认识论而直入本体论。前者以美英的经验派中为多；后者以大陆的理性派为多。这两派的打架本不自今日始。不过我们用超然的眼光来看，应得知道这乃是哲学中的论争，而不是科学对于哲学的抗争。我总觉得丁在君先生、张君劢先生各有先入之见，所以来不及把界说弄清楚，而先就扭做一团了，诚不免有些遗憾。其实这样辩论很少有结果。至于胡适之先生挑剔矛盾律，也是枝叶。"
segment:cd41fa62104f,Segment,孙伏园_000_50fcd0d8_s0000,Segment,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,"我对于玄学科学都是外行，对于丁张两君的论点也还没有完全捉到，本不应该轻妄说话。不过因为两方似乎并不攻守一个要塞，未免令观战人不十分痛快，参战人也不十分踊跃，所以我先大胆把这几句外行话说了。

我以为现在两方都还没有注意到首先应该注意的三个问题，就是:

玄学是什么?

科学是什么?

人生观是什么?

不消说，只是这三个定义就可以讨论几百万言而没有解决。不过至少，我以为双方都应该宣布自己对于这三个名词的定义。这样才能使观战人明白，此方之所谓玄学，科学，人生观，是不是彼方之所谓玄学，科学，人生观。

不过要讨论这个问题，只是下了那三个定义还不够，我以为还有一个更重要的定义应该明白的，就是:

哲学是什么?

如果玄学与科学与人生观的定义是照我这样极粗蛮的见解下的:

玄学是整个地研究宇宙,

科学是分别地研究宇宙,

人生观是某一个人（或某一派人）对于人生的见解与态度;

那么我可以说，人生观对于玄学或科学的关系，远不如对于哲

学的那样重要，因为我以为:

哲学是整个地和分别地研究人生。

有许多人把哲学与玄学看作几乎是一个东西，哲学的对象只是研究宇宙构成的根本材料。但我以为这未免太狭了。照我的哲学定义，哲学的内容应该是:

(一) 整个地研究人生 —— 人生哲学;

(二) 分别地研究人生——社会学，心理学，教育学，等等。

其中第二部分，就是现在所谓晚出的科学。"
segment:0a1b924e1047,Segment,甘蛰仙_000_6b354fa0_s0006,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006,,"说，观察是否有当，殊不敢自信；惟吾人于此人生观与知识论之交点上有宜留意者焉：即无论唯理抑经验论，“尊德性”抑“道问学”，要皆以人生观为哲学之主干；孟子固无论已；即荀朱辈之所以“致知”“穷理”，务“知学问之大”，莫不以解决人生问题为要务，而务新建一种健全的人生观，以自为受用之地。——而其先辈仲尼之人生观，兼优美壮美，尤与墨子相辉映焉。吾以为：
“孔子所说的‘征诸空言，不如见诸行事之深切著明’，与墨子‘士虽有学，而行为本’的话，本是同条共贯的。”

孔墨之实行的精神，班孟坚答宾戏中，“孔席不煖，墨突不黔”二语，最形容得妙。吾尝取之，而更附益救世之指，云：
“……且夫先哲之所为栖栖不遑宁处者，岂不自知安佚之足乐哉？诚为爱群之责任心所驱迫，不能不奋然以援天下溺自负也。是以孔席不暇煖，墨突不得黔；各皆行其心之所安，而不恝然解脱于世法之外；斯乃积极的救世之精神，而为吾辈所宜则效者也。……”

孔墨二家之人生观，颇多相殊异之点；要其救世之责任心，则非不相共通者。惟孟轲于墨子深致不满；墨学自身亦呈破绽；故卒一蹶而不复振耳。

孟子荀子之人生观及其对于人生问题之态度，颇有异征：孟子之批评人生问题也，以积极的“正心”（正人心）为前提。其自道其志也，愿学仲尼，而忧乐天下；以为“当今天下，舍我其谁？”其嘐嘐进取，“自任以天下之重如此”；非“为爱群之责任心所驱迫”，而能有如斯高明壮美之人生观乎？"
segment:07fd7270e272,Segment,梁启超_001_4a5e589a_s0005,Segment,梁启超_001_4a5e589a,梁启超_001_4a5e589a_s0005,,"义务。”又说：“用科学方法求出是非真伪，将来也许可以把人生观统一。”（他把医学的进步来做比喻。）我说人生观的统一，非惟不可能，而且不必要。非惟不必要，而且有害。要把人生观统一，结果岂不是“别黑白而定一尊”，不许异己者跳梁反侧？除非中世的基督教徒才有这种谬见，似乎不应该出于科学家之口。至于用科学来统一人生观，我更不相信有这回事。别的且不说，在君说“世界上的玄学家一天没有死完，自然一天人生观不能统一”，我倒要问：万能的科学，有没有方法令世界上的玄学家死完？如其不能，即此已可见科学功能是该有限制了。闲话少叙，请归正文。

人类生活，固然离不了理智；但不能说理智包括尽人类生活的全内容。此外还有极重要一部分——或者可以说是生活的原动力，就是“情感”。情感表出来的方向很多。内中最少有两件的确确带有神秘性的，就是“爱”和“美”。“科学帝国”的版图和威权无论扩大到什么程度，这位“爱先生”和那位“美先生”依然永远保持他们那种“上不臣天子，下不友诸侯”的身分。请你科学家把“美”来分析研究罢，什么线，什么光，什么韵，什么调……任凭你说得如何文理密察，可有一点儿搔着痒处吗？至于“爱”那更“玄之又玄”了。假令有两位青年男女相约为“科学的恋爱”，岂不令人喷饭？又何止两性之爱呢？父子朋友……间至性，其中不可思议者何限？孝子割股疗亲，稍有常识的也该知道是无益。但他情急起来，完全计较不到这些。"
segment:2fae11da977c,Segment,甘蛰仙_000_6b354fa0_s0007,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007,,"。其自道其志也，愿学仲尼，而忧乐天下；以为“当今天下，舍我其谁？”其嘐嘐进取，“自任以天下之重如此”；非“为爱群之责任心所驱迫”，而能有如斯高明壮美之人生观乎？荀子之批评人生问题也，以消极的“解蔽”为大纲；其自为学也，务“入乎耳，箸乎心，布乎四体，形乎动静；端而言，蝡而动，一可以为法则。”与孟子书中所称“其为气也，至大至刚，以直养而无害，则塞乎天地之间”，一则为壮美的人格之表现，一则为优美的人格之表现。揆诸孔子“无可无不可”之人生观，盖各得其一义焉。即孟子务积极的尽其救世之责任；而荀子则消极的葆其“修身”之操守也。曰：“使目非是无欲见也，使耳非是无欲闻也，使口非是无欲言也，使心非是无欲虑也。”盖介然有所不为，欲建设一种狷洁优美之人生观焉。

北宋诸子之人生观，若者壮美，若者优美；其说已略见于拙稿“唯美的人格主义”（今年五月四日晨报副镌）篇矣。南宋理学界，自当推朱陆为重要代表。陆子之“先立其大”，得力于孟子；此人所共见也。据我近来所见，其消极的克治工夫，乃多从荀子“解蔽”之说推出：盖适用荀子知识论及人生问题之批评；而移入人生修养之范围内，以为求在外而齐其末者之棒喝也。朱子之“真积力久”近似荀子，此亦人所易喻也。惟其对于物界之知识，务积极的穷究其理，乃颇类于孟子“博学详说，将以反约”之旨：盖适用孟子人生理想之步骤，暂时渡入知识之范围；而以明吾心之体用为人生最后之目的也。"
segment:fc61e6c408f2,Segment,甘蛰仙_000_6b354fa0_s0008,Segment,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0008,,"惟其对于物界之知识，务积极的穷究其理，乃颇类于孟子“博学详说，将以反约”之旨：盖适用孟子人生理想之步骤，暂时渡入知识之范围；而以明吾心之体用为人生最后之目的也。朱陆二子之为学，取径诚殊绝矣：即其所具之人格，亦有沈潜与高明之别；要其努力向上，“自任以斯道之重”，一而已。及王阳明出，益为思想界开一新机运。

阳明之“理学”，得力于孟子象山，而通之于大学，此治中国人生思想史者之所能知也；惟其事业则从来所仅见。虽曰时势使然；抑其“知行合一”的全人格活动，正可于此中觇之矣。
“吾尝读王阳明之书：其‘经济’文章，震耀有明；而晚年独标致良知之旨：其直捷易简，殆更甚于朱氏学。”
此就阳明人生哲学之主潮而言也。其自为学然；其教人为学也，亦莫不然；愿得同志以相扶持，要不外于求自尽其“爱群之责任心”而已。吾尝推其遗意，申以管见云：
“阳明与聂双江第一书……此书之真价，在其讲精神之奋发。每读其‘愿得豪杰同志之士，扶持匡翼，共明良知之学于天下，使天下之人，皆得自致其良知以相养相安，去其自私自利之蔽，一洗谗妒胜忿之习，以跻于大同’云云，未尝不想见阳明先生之为人也……”

夫“大同”世界，何世也？阳明所处，何时也？彼手定大难，巍然树再造之功，乃不免忧谗畏讥以终其身；岂茫茫大宙，竟不能容阳明先生人格的量美之实现耶？虽然，不容亦何病？仲尼不云乎？“不愤不启，不悱不发。"
entity:ab5f008cd73e,概念,玄学,概念,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:0a5d9170d332,概念,科学,概念,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:67821481a750,概念,人生观,概念,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:a5902cbd02aa,概念,哲学,概念,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:b358136b4695,阵营/群体,丁文江 + 张君劢,阵营/群体,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:1e4d928503a0,阵营/群体,观战人,阵营/群体,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
entity:09a74904a0b2,阵营/群体,参战人,阵营/群体,孙伏园_000_50fcd0d8,孙伏园_000_50fcd0d8_s0000,,
