node_id,labels,name,node_type,article_id,segment_id,title,text
segment:9bd923a87517,Segment,胡适_000_993249d7_s0002,Segment,胡适_000_993249d7,胡适_000_993249d7_s0002,,"还有什么善恶的责任？……现今思想界最大的危机就在这一点。宗教和旧哲学既已被科学打得个旗靡帜乱，这位‘科学先生’便自当仁不让起来，要凭他的试验发明个宇宙新大原理。却是那大原理且不消说，敢是各科的小原理也是日新月异，今日认为真理，明日已成谬见。新权威到底树立不来，旧权威却是不可恢复了。所以全社会人心，都陷入怀疑沉闷畏惧之中，好像失了罗针的海船遇着风雾，不知前途怎生是好。既然如此，所以那些什么乐利主义强权主义越发得势。死后既没有天堂，只好尽这几十年尽情地快活。善恶既没有责任，何妨尽我的手段来充满我个人欲望。然而享用的物质增加速率，总不能和欲望的升腾同一比例，而且没有法子令他均衡。怎么好呢？只有凭自己的力量自由竞争起来，质而言之，就是弱肉强食。近年来什么军阀，什么财阀，都是从这条路产生出来。这回大战争，便是一个报应。……

总之，在这种人生观底下，那么千千万万人前脚接后脚的来这世界走一趟住几十年，干什么呢？独一无二的目的就是抢面包吃。不然就是怕那宇宙间物质运动的大轮子缺了发动力，特自来供给他燃料。果真这样，人生还有一毫意味，人类还有一毫价值吗？无奈当科学全盛时代，那主要的思潮，却是偏在这方面，当时讴歌科学万能的人，满望着科学成功，黄金世界便指日出现。如今功总算成了，一百年物质的进步，比从前三千年所得还加几倍。我们人类不惟没有得着幸福，倒反带来许多灾难。"
segment:8e766149189c,Segment,胡适_000_993249d7_s0010,Segment,胡适_000_993249d7,胡适_000_993249d7_s0010,,"有积极精神的。但赫胥黎等在当用这种武器时，究竟还只是消极的防御居多。在十九世纪的英国，在那宗教的权威不曾打破的时代，明明是无神论者也不得不挂一个“存疑”的招牌。但在今日的中国，在宗教信仰向来比较自由的中国，我们如果深信现有的科学证据只能叫我们否认上帝的存在和灵魂的不灭，那么，我们正不妨老实自居为“无神论者”。这样的自称并不算是武断，因为我们的信仰是根据于证据的。等到有神论的证据充足时，我们再改信有神论，也还不迟。我们在这个时候，既不能相信那没有充分证据的有神论，心灵不灭论，天人感应论，……又不肯积极地主张那自然主义的宇宙观，唯物的人生观，……怪不得独秀要说“科学家站开！且让玄学家来解疑”了。吴稚晖先生便不然。他老先生宁可冒“玄学鬼”的恶名，偏要冲到那“不可知的区域”里去打一阵。他希望“那不可知区域里的假设，责成玄学鬼也带着论理色采去做设着”。（《宇宙观及人生观》，页九。）这个态度是对的。我们信仰科学的人，正不妨也做一番大规模的假设。只要我们的假设处处建筑在已知的事实之上，只要我们认我们的建筑不过是一种最满意的假设，可以跟着新证据修正的，——我们带着这种科学的态度，不妨冲进那不可知的区域里，正如姜子牙展开了杏黄旗，也不妨冲进十绝阵里去试试。

### （三）

我在上文说的，并不是有意挑剔这一次论战场上的各位武士。"
segment:856460ded98d,Segment,胡适_000_993249d7_s0008,Segment,胡适_000_993249d7,胡适_000_993249d7_s0008,,"说：

> “科学是凭藉‘因果’和‘齐一’两个原理而构造起来的；人生问题无论为生命之观念，或生活之态度，都不能逃出这两个原理的金刚圈，所以科学可以解决人生问题。”

直到最后范寿康的《评所谓科学与玄学之争》，也只是说：

> “伦理规范——人生观——一部分是先天的，一部分是后天的。先天的形式是由主观的直觉而得，决不是科学所能干涉。后天的内容应由科学的方法探讨而定，决不是主观所应妄定。”

综观以上各位的讨论，人人都在那里笼统地讨论科学能不能解决人生问题或人生观问题。几乎没有一个人明白指出，假使我们把科学适用到人生观上去，应该产生什么样子的人生观。然而这个共同的错误大都是因为君劢的原文不曾明白攻击科学家的人生观，却只悬空武断科学决不能解决人生观问题。殊不知，我们若不先明白科学应用到人生观上去时发生的结果，我们如何能悬空评判科学能不能解决人生观呢？

这个共同的错误——大家规避“科学的人生观是什么”的问题——怕还有第二个原因，就是一班拥护科学的人虽然抽象地承认科学可以解决人生问题，却终不愿公然承认那具体的“纯物质，纯机械的人生观”为科学的人生观。我说他们“不愿”，并不是说他们怯懦不敢，只是说他们对于那科学家的人生观还不能像吴稚晖先生那样明显坚决的信仰，所以还不能公然出来主张。这一点确是这一次大论争的一个绝大的弱点。"
segment:31be8703000f,Segment,胡适_000_993249d7_s0006,Segment,胡适_000_993249d7,胡适_000_993249d7_s0006,,"“皆出于良心之自动，而决非有使之然者”。这样一个大论战，却用一篇处处不可捉摸的论文作起点，这是一件大不幸的事。因为原文处处不可捉摸，故驳论与反驳都容易跳出本题。战线延长之后，战争的本意反不很明白了。（我常想，假如当日我们用了梁任公先生的“科学万能之梦”一篇作讨论的基础，我们定可以使这次论争的旗帜格外鲜明，——至少可以免去许多无谓的纷争。）我们为读者计，不能不把这回论战的主要问题重说一遍。

君劢的要点是“人生观问题之解决，决非科学所能为力。”我们要答复他，似乎应该先说明科学应用到人生观问题上去，曾产生什么样子的人生观；这就是说，我们应该先叙述“科学的人生观”是什么，然后讨论这种人生观是否可以成立，是否可以解决人生观的问题，是否像梁先生说的那样贻祸欧洲，流毒人类。我总观这二十五万字的讨论，终觉得这一次为科学作战的人——除了吴稚晖先生——都有一个共同的错误，就是不曾具体地说明科学的人生观是什么，却去抽象地力争科学可以解决人生观的问题。这个共同错误的原因，约有两种：第一，张君劢的导火线的文章内并不曾像梁任公那样明白指斥科学家的人生观，只是笼统地说科学对于人生观问题不能为力。因此，驳论与反驳论的文章也都走上那可能与不可能的笼统讨论上去了。例如丁在君的《玄学与科学》的主要部分只是要证明：

> “凡是心理的内容，真的概念推论，无一不是科学的材料。”"
segment:b2e049d2c785,Segment,胡适_002_c6a0c3b5_s0000,Segment,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,"孙行者站在灵霄殿外，耀武扬威的不服气。如来伸出一只手掌道：“你有多大本领？能不能跳出我的手心？”孙行者大笑道：“我的师父曾传授给我七十二般变化，还教我触斗云，一个触斗就是十万八千里。你有多大的手心！”他缩小了身躯跳上了如来的手掌，喊一声“老孙去也！”一个触斗翻出南天门去了。

以后的一段，我不用细说了。孙行者自以为走得很远了，不知道他总不曾跳出如来的手掌。

我的朋友张君劢近来对于科学家的跋扈，很有点生气。他一只手撚着他稀疏的胡子，一只手向桌上一拍，说道：“赛先生，你有多大的手心！你敢用逻辑先生来网罗‘我’吗？老张去也！”说着，他一个触斗，就翻出松坡图书馆的大门外去了。

他这一个触斗，虽没有十万八千里，却也够长了！我在几千里外等候他，等了二七一十四天，好容易望着彩云朵朵，瑞气千条，冉冉而来，——却原来还只是他的小半截身子！其余的部分，还没有翻过来呢！

然而我揪住了这翻过来的一截，仔细一看，原来他仍旧不曾跳出赛先生和逻辑先生的手心里！

这话怎讲？且听我道来。

张君劢说：

> “人生者，变也，活动也，自由也，创造也。……试问论理学上之三大公例（曰同一，曰矛盾，曰排中）何者能证其合不合乎？论理学上之两大方法（曰内纳，曰外绎）何者能推定其前后之相生乎？”

这是柏格森的高徒的得意腔调。他还引了许多师叔师伯的话来助他张目。"
entity:e8b5305766a2,人物,汪孟邹,人物,胡适_000_993249d7,s0000,,
entity:82ed026b1065,著作,科学与人生观,著作,胡适_000_993249d7,s0000,,
entity:0bacf98593d1,人物,丁文江,人物,胡适_000_993249d7,s0000,,
entity:de5552fd935b,著作,《孙行者与张君劢》,著作,胡适_000_993249d7,s0000,,
entity:fe901cfcc616,人物,张君劢,人物,胡适_000_993249d7,s0000,,
entity:0a5d9170d332,概念,科学,概念,胡适_000_993249d7,s0001,,
entity:a252ef6e0c94,人物,梁启超,人物,胡适_000_993249d7,s0001,,
entity:a2e14ade5ded,著作,《欧游心影录》,著作,胡适_000_993249d7,s0001,,
entity:c53809093df3,历史事件,工业革命,历史事件,胡适_000_993249d7,s0001,,
entity:f0e3a9838a47,阵营/群体,科学家,阵营/群体,胡适_000_993249d7,s0001,,
entity:75389a34a4a3,阵营/群体,唯物派,阵营/群体,胡适_000_993249d7,s0001,,
entity:8ac90d88347c,概念,纯物质的纯机械的人生观,概念,胡适_000_993249d7,s0001,,
entity:1b6bf6f8f873,概念,宗教,概念,胡适_000_993249d7,s0001,,
entity:269b46225f2b,概念,旧哲学,概念,胡适_000_993249d7,s0001,,
entity:15c0c9767509,概念,各科的小原理,概念,胡适_000_993249d7,s0002,,
entity:f985739cc74f,概念,新权威,概念,胡适_000_993249d7,s0002,,
entity:986c075f29e1,主义/学说/理论,乐利主义,主义/学说/理论,胡适_000_993249d7,s0002,,
entity:937c7d2afbca,主义/学说/理论,强权主义,主义/学说/理论,胡适_000_993249d7,s0002,,
entity:741f96e2a597,概念,自由竞争,概念,胡适_000_993249d7,s0002,,
entity:aafe36fce250,概念,弱肉强食,概念,胡适_000_993249d7,s0002,,
entity:9cfa603cf053,历史事件,欧战,历史事件,胡适_000_993249d7,s0002,,
entity:67821481a750,概念,人生观,概念,胡适_000_993249d7,s0002,,
entity:01c1f5dcf5d9,观点,科学万能,观点,胡适_000_993249d7,s0002,,
entity:91ff24a32f89,概念,物质的进步,概念,胡适_000_993249d7,s0002,,
entity:600e623be0b4,阵营/群体,玄学家,阵营/群体,胡适_000_993249d7,s0003,,
entity:5acfce2a8cd5,观点,科学破产,观点,胡适_000_993249d7,s0003,,
entity:693e88afc11d,历史事件,第一次世界大战,历史事件,胡适_000_993249d7,s0003,,
entity:25c5067ce74c,比喻/类比,玄学鬼,比喻/类比,胡适_000_993249d7,s0004,,
entity:7f75edba8cc3,观点,欧洲科学破产,观点,胡适_000_993249d7,s0004,,
entity:e69496cdfb84,阵营/群体,反动的哲学家,阵营/群体,胡适_000_993249d7,s0004,,
entity:efda6440fa9f,概念,科学家的人生观,概念,胡适_000_993249d7,s0005,,
entity:c5a799231907,阵营/群体,信仰科学的人,阵营/群体,胡适_000_993249d7,s0005,,
entity:71bedc0ed8cc,阵营/群体,名流学者,阵营/群体,胡适_000_993249d7,s0005,,
entity:6252628de1d2,人物,吴稚晖,人物,胡适_000_993249d7,s0006,,
entity:e24def7be56b,概念,科学的人生观,概念,胡适_000_993249d7,s0006,,
entity:6cb98a7e2cb5,观点,人生观问题之解决，决非科学所能为力,观点,胡适_000_993249d7,s0006,,
entity:e867d428ff3f,人物,林宰平,人物,胡适_000_993249d7,s0007,,
entity:6f60dd1dde5c,人物,唐钺,人物,胡适_000_993249d7,s0007,,
entity:e2e4dccffb9b,人物,王星拱,人物,胡适_000_993249d7,s0007,,
entity:48c693b68dae,概念,因果,概念,胡适_000_993249d7,s0007,,
entity:eaa723435da4,概念,齐一,概念,胡适_000_993249d7,s0007,,
entity:d617fb423e77,概念,人生问题,概念,胡适_000_993249d7,s0007,,
entity:b46ee92cb735,概念,生命之观念,概念,胡适_000_993249d7,s0008,,
entity:6bae159e9caa,概念,生活之态度,概念,胡适_000_993249d7,s0008,,
entity:f4116cdaa771,概念,伦理规范,概念,胡适_000_993249d7,s0008,,
entity:c0bb11643c53,概念,先天的形式,概念,胡适_000_993249d7,s0008,,
entity:a366b8b42551,概念,主观的直觉,概念,胡适_000_993249d7,s0008,,
entity:3eea9ed963cd,概念,后天的内容,概念,胡适_000_993249d7,s0008,,
entity:feef3d6e6179,方法,科学的方法,方法,胡适_000_993249d7,s0008,,
entity:dcb1f0a4103a,阵营/群体,拥护科学的人,阵营/群体,胡适_000_993249d7,s0008,,
entity:d77f257f5e95,人物,陈独秀,人物,胡适_000_993249d7,s0009,,
entity:d0ab86e97f3d,人物,赫胥黎,人物,胡适_000_993249d7,s0009,,
entity:2d0f4f922c29,方法论原则,拿证据来,方法论原则,胡适_000_993249d7,s0009,,
entity:e945c2606922,主义/学说/理论,有神论,主义/学说/理论,胡适_000_993249d7,s0010,,
entity:50ca8a1b42fd,主义/学说/理论,无神论,主义/学说/理论,胡适_000_993249d7,s0010,,
entity:0dbb4a8020dd,概念,上帝,概念,胡适_000_993249d7,s0010,,
entity:0fdb6531cb1f,概念,玄学鬼,概念,胡适_000_993249d7,s0010,,
entity:06e76bfd4c96,概念,科学的态度,概念,胡适_000_993249d7,s0010,,
entity:354d4212de73,人物,姜子牙,人物,胡适_000_993249d7,s0010,,
entity:9f9ade1871bd,人物,朱经农,人物,胡适_000_993249d7,s0011,,
entity:746f3161296f,著作,《一个新信仰的宇宙观及人生观》,著作,胡适_000_993249d7,s0011,,
entity:c71532c38171,概念,纯物质的，纯机械的人生观,概念,胡适_000_993249d7,s0012,,
entity:e39641b9dc2e,主义/学说/理论,机械主义,主义/学说/理论,胡适_000_993249d7,s0012,,
entity:7a527e20c2bc,概念,哥白尼太阳居中说,概念,胡适_000_993249d7,s0015,,
entity:b7532d380335,概念,达尔文进化论,概念,胡适_000_993249d7,s0015,,
entity:b50de999f495,概念,知识经验,概念,胡适_000_993249d7,s0016,,
entity:95396184515e,概念,宣传,概念,胡适_000_993249d7,s0016,,
entity:706a0a8ae93d,概念,教育,概念,胡适_000_993249d7,s0016,,
entity:da887aab9e1a,概念,科学人生观,概念,胡适_000_993249d7,s0016,,
entity:b1478613f138,主义/学说/理论,灵魂不灭论,主义/学说/理论,胡适_000_993249d7,s0016,,
entity:a5fa4053cdd8,概念,新人生观,概念,胡适_000_993249d7,s0016,,
entity:93e508810c04,概念,新信仰,概念,胡适_000_993249d7,s0016,,
entity:133e8a4cc7e3,概念,旧信仰,概念,胡适_000_993249d7,s0016,,
entity:a9b978f378ae,概念,天文学,概念,胡适_000_993249d7,s0017,,
entity:336646c6774f,概念,物理学,概念,胡适_000_993249d7,s0017,,
entity:aaae7eac75d5,概念,地质学,概念,胡适_000_993249d7,s0017,,
entity:e70396002e4e,概念,古生物学,概念,胡适_000_993249d7,s0017,,
entity:e8228d8ec2f6,概念,生存竞争,概念,胡适_000_993249d7,s0018,,
entity:a833042299e2,概念,科学常识,概念,胡适_000_993249d7,s0018,,
entity:c7b4eb54c0b2,概念,自然主义的人生观,概念,胡适_000_993249d7,s0018,,
entity:700d9a374d77,概念,自由,概念,胡适_000_993249d7,s0019,,
entity:1833175dbdc3,概念,因果律,概念,胡适_000_993249d7,s0020,,
entity:47baab046ff7,著作,这本书,著作,胡适_000_993249d7,s0020,,
entity:d7fd1417f5d3,文章,这篇序,文章,胡适_000_993249d7,s0020,,
entity:ff64cde28949,人物,胡适,人物,胡适_001_295ca4dc,s0000,,
entity:18e790d812bd,概念,历史观,概念,胡适_001_295ca4dc,s0000,,
entity:2a0fd2fd194f,主义/学说/理论,唯物史观,主义/学说/理论,胡适_001_295ca4dc,s0001,,
entity:f26da51a9564,概念,社会,概念,胡适_001_295ca4dc,s0001,,
entity:b9f8a047e95e,机构,亚东图书馆,机构,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:5d143e94e956,作品,科学与人生观,作品,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:734f2984be4f,地点,烟霞洞,地点,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:9a61f62c5788,作品,玄学与科学,作品,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:6c4a71b8dd3e,作品,努力周报,作品,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:a9d889642f6f,作品,孙行者与张君劢,作品,胡适_000_993249d7,胡适_000_993249d7_s0000,,
entity:0afaee86455d,Personification,科学先生,Personification,胡适_000_993249d7,胡适_000_993249d7_s0002,,
entity:850ef9a5501d,Metaphor,抢面包吃,Metaphor,胡适_000_993249d7,胡适_000_993249d7_s0002,,
entity:6cd138d8a425,Simile,好像失了罗针的海船遇着风雾,Simile,胡适_000_993249d7,胡适_000_993249d7_s0002,,
entity:dc4cd08803b6,Person,张君劢,Person,胡适_000_993249d7,胡适_000_993249d7_s0006,,
entity:00bca7507ba2,Person,丁文江,Person,胡适_000_993249d7,胡适_000_993249d7_s0006,,
entity:9ebe19d4be94,Person,梁启超,Person,胡适_000_993249d7,胡适_000_993249d7_s0006,,
entity:03702e54acd6,Person,吴稚晖,Person,胡适_000_993249d7,胡适_000_993249d7_s0006,,
entity:cbef98419595,人物,范寿康,人物,胡适_000_993249d7,胡适_000_993249d7_s0008,,
entity:0d488a3f6111,概念,科学的方法,概念,胡适_000_993249d7,胡适_000_993249d7_s0008,,
entity:a47881ca5a54,概念,纯物质纯机械的人生观,概念,胡适_000_993249d7,胡适_000_993249d7_s0008,,
entity:bc4f706b7df7,Person,赫胥黎,Person,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:eba890199bb8,Person,陈独秀,Person,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:42249cb2dbbf,Person,姜子牙,Person,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:064c15d1a04c,概念,无神论,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:860cc7771ee7,概念,有神论,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:c2487dbdf08b,概念,自然主义的宇宙观,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:cb72fb784bc3,概念,唯物的人生观,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:8c9378fe18fb,概念,不可知的区域,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:4e88446172e8,概念,十绝阵,概念,胡适_000_993249d7,胡适_000_993249d7_s0010,,
entity:dc7046aacc37,概念,灵魂,概念,胡适_000_993249d7,胡适_000_993249d7_s0014,,
entity:ac9a9e0c2251,概念,爱情,概念,胡适_000_993249d7,胡适_000_993249d7_s0014,,
entity:8ec1616d4bc8,人物,丁在君,人物,胡适_000_993249d7,胡适_000_993249d7_s0014,,
entity:1159c071950f,人物,达尔文,人物,胡适_000_993249d7,胡适_000_993249d7_s0014,,
entity:900344a40979,作品,新信仰的宇宙观及人生观,作品,胡适_000_993249d7,胡适_000_993249d7_s0014,,
entity:67a885af366d,Person,哥白尼,Person,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:83540477fc86,Person,达尔文,Person,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:e537c4da88a6,Person,林宰平,Person,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:55eb00cc6caa,Concept,科学的人生观,Concept,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:faf1ecc58cc1,Concept,有神论,Concept,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:18fff7e40edd,Concept,灵魂不灭论,Concept,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:08e315526dba,Concept,新信仰,Concept,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:712c07bb24e2,Concept,旧信仰,Concept,胡适_000_993249d7,胡适_000_993249d7_s0016,,
entity:1d485907e739,概念,超自然的主宰或造物者,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:47812d54f4be,概念,有好生之德的主宰,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:4be1cacd5ed0,概念,小我,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:584205272e61,概念,大我,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:93527990b7ca,概念,天堂,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:768346037b08,概念,净土,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:8aba94f0a69a,概念,自私自利的宗教,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:8c3c5f50fc71,概念,为全种万世而生活,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:3df7d9af8bb1,概念,大假设,概念,胡适_000_993249d7,胡适_000_993249d7_s0018,,
entity:60b8d03687b0,概念,创造的智慧,概念,胡适_000_993249d7,胡适_000_993249d7_s0020,,
entity:ffac802e0312,Person,孙悟空,Person,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
entity:c6d72a9b419c,Person,如来佛,Person,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
entity:25a150305a7a,Concept,科学,Concept,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
entity:71cc8d3167f8,Concept,逻辑,Concept,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
entity:c2167b423786,Person,柏格森,Person,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
entity:75aaf22e7649,Concept,同一律、矛盾律、排中律,Concept,胡适_002_c6a0c3b5,胡适_002_c6a0c3b5_s0000,,
