node_id,labels,name,node_type,article_id,segment_id,title,text
segment_bdd2f670a77aa148,Segment,王星拱_000_4d6fdc04_s0008,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0008,,"也可以叫废除抽象之原理（因为不是抽出一个空的东西出来）。皮尔逊说：概念的世界是用感触世界建筑起来的。

现在我们就用皮尔逊的名词：概念的世界，来陈述我们的意见。类的性质，是一类中分子之个体的性质之平均代表，个体性质是存在于感触世界的。类的性质，是存在于概念世界的。科学事实，就是个体性质之表现。科学定律，就是类的性质之表现。类是不能脱离个体而独立的，概念的世界是不能脱离感触世界而独立的。科学定律，也是不能脱离科学事实而独立的。所以概念世界中有同因必生同果的定律，感触世界中，也必定先有同因必生同果的事实。

这两个原理，实在存在于宇宙之间，所以数学、物理学、化学等等科学可以凭藉它们而构造起来。我们再看人生各种现

象，是否与数学、物理、化学等等科学所研究的对象——从这两点看来——有根本的不同。换一句话说，就是这两个原理，是否也存在人生各种现象之中?

(一) 生命之观念 生物界与矿物界之最大的区别，就是一边是有生命的，一边是无生命的。然而这两大界的界线，也不是容易划得出的，就和“低等动物之本能，和高等动物之智慧不是容易划得出的”一般。地球上的生命，必定曾经有一天从无机物质进化而来，这是我们必须承认的事实。而且化学家也有一种试验，虽不能证明，然而却可指示生物如何从矿物进化而来之途径。波特罗 (Butler) 把一种胶体物质，放在极紫光中，此胶体物质之动，颇类似单细胞生命之动。"
segment_68a2a75fa941c21e,Segment,王星拱_000_4d6fdc04_s0009,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009,,"有一种试验，虽不能证明，然而却可指示生物如何从矿物进化而来之途径。波特罗 (Butler) 把一种胶体物质，放在极紫光中，此胶体物质之动，颇类似单细胞生命之动。极紫光是富于能力的，多数胶体物质之原子，是很大的。由此我们可以猜度：无生命的物质，若依一定的成分之配合，再经受一定的势力之传递，是可以变成有生命的。这种配合与传递，自然是现在科学家所做不到的。但是我们不能因为现在科学家做不到，就相信有一个神秘的力量在里边主持。天地之间，科学家所做不到的事，还多得很咧！即就无机界而论，我们还不能用人力去发生和支配镭类原质之放射的变迁。试问我们可能相信镭类原质里边，也有一个生命之力或与生命之力有同等神秘意味的力在那里主持吗？斯宾塞尔虽信宗教，然而因为受了赫胥黎的影响，对于生命问题，到底主张是各部分之互组 (Corroboration of Parts）。我们解决这个问题，实在用不着像唐马森另外加一个生命力到生物界里边，也用不着像赫克尔主张万物皆有生命。无生命的物质，在地质历史时期中，有一定的组织，经受一种特别环境之刺激（这个环境也许在现在和将来的地球上天然状况之中，不能重行发见了),就进化而成生物，并不是不可能的事情。下等动物不过用本能的反应去求生，到了高等动物，遂进化而用概念之选择与组织——即智慧的活动，我们也不

必另外加入一个灵魂，去解决高等动物的智慧之问题。"
segment_73ed4266ee33f28a,Segment,王星拱_000_4d6fdc04_s0010,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0010,,"能的事情。下等动物不过用本能的反应去求生，到了高等动物，遂进化而用概念之选择与组织——即智慧的活动，我们也不

必另外加入一个灵魂，去解决高等动物的智慧之问题。总之，高等动物之智慧活动，不过是生物活动中之最复杂者，和低等动物之不能活动，并无根本的区别，用不着归功于灵魂。生物活动，也不过是天然活动中之一部分，和无机界之活动，也没有根本的区别，也用不着归功于生命力。所以凡用以研究无机物质的物理化学，也可以应用于生物问题，用以研究生物的生物学，也可以应用于人生问题。不过在人生问题中，因子较为复杂，不及在科学（就狭义的科学而言）里边各问题中的各因子，容易为试验者所规定而已。

(二) 生活之态度 前段已经说过：这个生活是指普通术语中所谓精神生活而言。玄学家之主张科学不能解决人生问题，其最重要的理由，大概不外乎三种:

(甲）意志自由 他们说：人的意志是自由的，科学所凭藉的因果律，不能应用到这上边去。意志是人生动作之起源，即是人类历史之产地。意志既不受科学的管理，则由意志而产生的人生动作，自然也不受科学的管理了。我们因为要讨论科学是否能应用于人生，我们到要首先问问：意志可是真正自由的？从好的意志的方针说起来，爱生恶死，是生物之天性，人类当然也有这个天性。然而田横岛上的五百人，到了死着半个都不留的地步也不悔（用梁任公先生所举之例),欧洲大战的时候，有许多爱国健儿，甘心致命于枪林炮雨之中。"
segment_e26e8a0aa7ce077f,Segment,王星拱_000_4d6fdc04_s0011,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0011,,"性，人类当然也有这个天性。然而田横岛上的五百人，到了死着半个都不留的地步也不悔（用梁任公先生所举之例),欧洲大战的时候，有许多爱国健儿，甘心致命于枪林炮雨之中。从坏的意志方面说起来，爱好也是人类的天性；寡廉鲜耻的事，总是人所不愿意做的，然而竟有人终身从事于娼盗事业，而恬不以为怪。试问我们受了气质（Temperament）之遗传，和环境之濡染与暗示，都能愿意我们所原来愿意的吗?

(乙) 感情神秘 对于这一点，唐钺先生的《一个痴人的说梦》已经说得很详细，我现在不必多说了。人类有求生活（包含个体与种族而言）与求较好的生活（即所谓向上的生活）之欲望。能够满足这些欲望的，就发生愉快的感情，不能满足这些欲望的，就发生悲苦的感情。其经历的途径，虽不能像二加二得四那样容易明了，然而却也不像“哲子石”（Philosopher's Stone）那样底不可捉摸。若是我们明白了这个途径，却可以用方法去发生感情。而且中国旧书中有“以理克欲”、“发乎情而止乎礼义”的说法，这个“克”和“止”，也就是用方法去支配。不过我们究竟愿意克不愿意克，愿意止不愿意止，又要回到上节所说的意志问题上去，这里不再说了。

(丙）人生观之不统一 他们说：人心不同，各如其面，对于同一的境遇，乐观者以为可喜，悲观者以为可忧。对于同一的事体，“仁者见谓之仁，智者见谓之智”。张君劢先生说科学与人生观无关，丁在君先生说科学与人生观有关。"
segment_884d35c3056d0afd,Segment,王星拱_000_4d6fdc04_s0012,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012,,"面，对于同一的境遇，乐观者以为可喜，悲观者以为可忧。对于同一的事体，“仁者见谓之仁，智者见谓之智”。张君劢先生说科学与人生观无关，丁在君先生说科学与人生观有关。科学里没有什么公式，把大家的意见都可以囊括而无遗。固然，各人有各人的天性，由先天遗传而得来；各人有各人的学识（指所有的知识，不必是科学知识),由后天教育而得来。各人的观察点不同，当然各人的人生观不同。而且我们并不希望世界上各人的人生观，都是相同的。如果世界上各人的人生观都是相同的，那样“清一色”的世界，又有什么趣味呢？但是甲有如此如此的遗传与教育，所以甲有如此如此的人生观，乙有如彼如彼的遗传与教育，所以乙有如彼如彼的人生观。张君劢先生有他的遗传与教育，所以他主张科学与人生观无关。丁在君先生有他的遗传与教育，所以他主张科学可以完全应用于人生问题。而且凡是与张先生受过相类似的教育的，其主张大概都与张先生的相同。凡是与丁先生受过相类似的教育的，其主张大概都与丁先生的相同。人生观虽不能统一，但是人生观由于遗传与教育而定，这一个原理，是统一的。若能将各人的遗传与教育明白底知道了，他的人生观，也可以一索而得。但是我们所比较容易做到的是考察各人所受过的教育。若能明白知道一班人所受过的教育都有大致相同的，他们的人生观，也可以测度得大致不差，而可以得一个平均代表，和在科学（狭义的）里的定律一样。"
segment_db70509026d325c2,Segment,王星拱_000_4d6fdc04_s0013,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013,,"是考察各人所受过的教育。若能明白知道一班人所受过的教育都有大致相同的，他们的人生观，也可以测度得大致不差，而可以得一个平均代表，和在科学（狭义的）里的定律一样。不过因为有一部分因子没有预先明白，所以它的准确程度稍逊一筹而已。

我的结论是：科学是凭藉因果和齐一两个原理而构造起来的；人生问题无论为生命之观念，或生活之态度，都不能逃出这两个原理的金刚圈，所以科学可以解决人生问题。

科学之本质已经讨论过了，科学之价值也不能一笔抹煞。实验主义家把价值和本质混在一处，固然也有可以訾议的地方。然而我们却也不能把科学之明物致用的价值，卑之无甚高论。因为我们是要生活在世界上的，并且是要改良现在的生活，而求得较好的生活的。我们既不能“返朴归真”脱离这个世界，我们应当把这个世界上的人类生活切切实实的维持，一步步的改良。吴稚晖先生说得好：我们生活在这个世界上，是要把这个世界实现的东西，弄得很美满的，原来我们生活在这里就是这样的一回事。智慧之维持生活与改良生活，在经常的状况之下，总要比本能高千万倍。科学为智慧发达之最高点。而且我们中国一班穿长衫的先生们，向来都欢喜偷懒逃入于“此天地之所以为大也”一个笼统的橡皮性的玻璃球里边，不肯切切实实底做去。一个首善的北京城，连一个消费场都没有，到了暑热的天气，还有许多粪车在街上横行。贫民窟的贫民，都穷到不成人样子。我们天天所用的物品，都是直接底或间接底从外国输入的。"
segment_b87d7930ed3c67dc,Segment,王星拱_000_4d6fdc04_s0014,Segment,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0014,,"个首善的北京城，连一个消费场都没有，到了暑热的天气，还有许多粪车在街上横行。贫民窟的贫民，都穷到不成人样子。我们天天所用的物品，都是直接底或间接底从外国输入的。到了这样的地步，而负思想先进之责者，还要压迫明物致用的科学，还要摧残维持生活改良生活的无上利器的智慧，我也要套一句老文章来嗟叹一番，“呜呼，是亦不可以已乎”!

—— 转录《努力周报》——"
entity_32517cfe84af2270,人物,张君劢,人物,,,,
entity_cecdc01556928a58,人物,丁文江,人物,,,,
entity_a26d6332d3064745,人物,傅佩青,人物,,,,
entity_2a9eb3253ebf30e5,人物,张东荪,人物,,,,
entity_36498d59f2e2c022,概念,科学,概念,,,,
entity_96592052bdb28cd4,概念,人生观,概念,,,,
entity_22d50d902856685e,方法,科学方法,方法,,,,
entity_2e2b7c5f6dab038b,概念,形式的逻辑,概念,,,,
entity_b7193697ef07a82a,概念,科学方法,概念,,,,
entity_41114ca734c5f2de,阵营/群体,宗教家,阵营/群体,,,,
entity_bd526b6eb16a8610,概念,生物学,概念,,,,
entity_ace2384377d2a691,概念,生命之观念,概念,,,,
entity_eb3b1c7e033d9590,概念,人生之科学观,概念,,,,
entity_09ff1f235ee06661,概念,宇宙之科学观,概念,,,,
entity_706bc2fc3de1c2a5,阵营/群体,科学家,阵营/群体,,,,
entity_384649076288c4c8,概念,科学的人生观,概念,,,,
entity_dde2f6a6d347ef22,概念,科学态度,概念,,,,
entity_ea5b23d49505fb35,概念,因果之原理,概念,,,,
entity_79e2daba61fab37f,概念,齐一之原理,概念,,,,
entity_3400cf8737616c1e,人物,布拉德烈,人物,,,,
entity_55b7a63b2fa24bed,人物,庄子,人物,,,,
entity_89c1618a2e9c4c87,人物,德谟克利特,人物,,,,
entity_3f9dc2450af98035,人物,柏格森,人物,,,,
entity_a030406b5aff47ca,概念,原子,概念,,,,
entity_3358b9cec8574a88,概念,同因必生同果,概念,,,,
entity_36bbcc02a71da8a0,概念,群论,概念,,,,
entity_5fbd9d4d6b115f31,阵营/群体,佛家,阵营/群体,,,,
entity_2efede60064c61f9,阵营/群体,一些哲学家,阵营/群体,,,,
entity_3eb96e3c97d18bea,概念,因果,概念,,,,
entity_6b48b58d0a912fdf,概念,个体的性质,概念,,,,
entity_a8c64fc95135e772,概念,类的性质,概念,,,,
entity_dbf746ef37188b21,概念,科学的定律,概念,,,,
entity_c5fbc5ee40e97c23,概念,定性的平均代表,概念,,,,
entity_acce0fe61f497c00,概念,定量的平均代表,概念,,,,
entity_16da1f2f91430f59,人物,亚里士多德,人物,,,,
entity_d0473b18378ef850,概念,平均代表,概念,,,,
entity_258afaea58a524fe,阵营/群体,攻击者,阵营/群体,,,,
entity_6cdcf76b10448bc3,人物,朋加烈,人物,,,,
entity_b77e13f142cb4281,人物,罗素,人物,,,,
entity_6c2363e1287209ec,人物,皮尔逊,人物,,,,
entity_87461fb68ac727ce,阵营/群体,玄学家,阵营/群体,,,,
entity_e352135315a009ca,概念,概念的世界,概念,,,,
entity_f30b431f9b60080b,概念,感触的世界,概念,,,,
entity_cd6facb5059e1dec,概念,个体性质,概念,,,,
entity_b2ee3b66bbd03ede,概念,科学事实,概念,,,,
entity_bc911eaa3f0e8e12,概念,科学定律,概念,,,,
entity_4bcbf873aa8c555c,概念,生物界,概念,,,,
entity_8979208e3e0c6e8c,概念,矿物界,概念,,,,
entity_a35bfeae0b567f4b,人物,波特罗,人物,,,,
entity_fb4abb3d3881dc2f,人物,斯宾塞尔,人物,,,,
entity_71994b02f80814c6,人物,赫胥黎,人物,,,,
entity_f8f218b9b9439b6c,人物,唐马森,人物,,,,
entity_89cbd43017805910,人物,赫克尔,人物,,,,
entity_74c38ba28cce1a00,概念,无生命的物质,概念,,,,
entity_3e849c7d78cc90de,概念,有生命的,概念,,,,
entity_9c061141a186d23f,概念,本能的反应,概念,,,,
entity_bbec5363ff96a783,概念,概念之选择与组织,概念,,,,
entity_6a50d8e5895a8782,概念,智慧的活动,概念,,,,
entity_1d57cbbb56f06db4,概念,灵魂,概念,,,,
entity_cc61ab0feb43f872,概念,人生问题,概念,,,,
entity_b46524ce70245e6c,概念,意志自由,概念,,,,
entity_13dd9d0ddd731f67,概念,因果律,概念,,,,
entity_751f6021c736d19a,概念,意志,概念,,,,
entity_4630899970b99fab,概念,生物活动,概念,,,,
entity_f0f575364b4746c2,概念,天然活动,概念,,,,
entity_7d4d5f48b34a4247,概念,物理化学,概念,,,,
entity_6a403a92730b6c84,人物,梁启超,人物,,,,
entity_a810a92c978ca41e,人物,唐钺,人物,,,,
entity_fd5f88e5a8985131,著作,《一个痴人的说梦》,著作,,,,
entity_f229e282c1981319,概念,遗传,概念,,,,
entity_ad5d1f5fc642d7c9,概念,教育,概念,,,,
entity_7fc8f80d806fae16,概念,齐一,概念,,,,
entity_8579562bcc8de4a4,阵营/群体,实验主义家,阵营/群体,,,,
entity_ac62ba42b112c7e1,人物,吴稚晖,人物,,,,
entity_83753ee9ca26f575,概念,智慧,概念,,,,
entity_d866d60c9e9ff428,概念,本能,概念,,,,
entity_6d55a7aee290449e,概念,明物致用的科学,概念,,,,
entity_8b9ab14727ca11d5,著作,《努力周报》,著作,,,,
entity_21f31b9b9a330283,阵营/群体,负思想先进之责者,阵营/群体,,,,
entity_9a4248325d6bada7,人物,王星拱,人物,,,,
entity_91765cd30cbb3870,Person,张君劢,Person,,,,
entity_7848e17f97774e9f,Person,丁文江,Person,,,,
entity_5d1330f8bbc558cc,Person,傅佩青,Person,,,,
entity_2b330f81438116fb,Person,张东荪,Person,,,,
entity_caf0b96241857724,概念,宗教,概念,,,,
entity_d6195f34eaa380aa,概念,小说,概念,,,,
entity_1a728299f229a465,事件,美国对德宣战,事件,,,,
entity_5a66e9dab8a3dd8d,事件,中国对德宣战,事件,,,,
entity_46b9c48a309aeb1c,时间,端阳节,时间,,,,
entity_7edc85e3f3864aa5,概念,可分之原理,概念,,,,
entity_93cb170eb406c8be,概念,多元之原理,概念,,,,
entity_ffee678b1b234037,物体,糖,物体,,,,
entity_a84f81e17b3fd5f0,属性,甜,属性,,,,
entity_429254b784d23815,物质,糖质,物质,,,,
entity_055848613d63ddb4,Person,庄子,Person,,,,
entity_27d5de8a6829b454,Person,德谟克利特,Person,,,,
entity_0000c6ea345fe9df,Person,莱布尼茨,Person,,,,
entity_0f95fa63279dd905,Person,柏格森,Person,,,,
entity_ce990c44c6cb0b3b,观点,糖是甜的,观点,,,,
entity_0f95b39416cab2c4,观点,宇宙不可分析,观点,,,,
entity_43cc4b89a90079f8,观点,宇宙可分,观点,,,,
entity_19e3552002ad89e1,概念,齐一原理,概念,,,,
entity_c2b06d246a2f42e7,概念,因果原理,概念,,,,
entity_8b9931e791015cf6,理论,创化论,理论,,,,
entity_935b7b9ed85e832a,概念,单子,概念,,,,
entity_7d40acf409e6e448,概念,力线,概念,,,,
entity_5d65638379fee466,概念,电子量子,概念,,,,
entity_c631e36604091322,概念,分子原子,概念,,,,
entity_9bf132d59d731be7,概念,单位性质,概念,,,,
entity_4c3cfff3bc3fa3ff,概念,混沌圆软,概念,,,,
entity_047f4206eefb3f84,学派,佛家,学派,,,,
entity_986ce94b7c700d4f,学科,科学,学科,,,,
entity_b948c12311cb3c72,学科,形式逻辑,学科,,,,
entity_2f006e37d31d2859,学科,数学,学科,,,,
entity_a2455e1eaaee4551,学科,社会学,学科,,,,
entity_4a4f90e9527c287e,学科,生物学,学科,,,,
entity_778c0cafed17b601,学科,物理学,学科,,,,
entity_13dd0ffbd3e006a6,学科,化学,学科,,,,
entity_4b536fc9fd38ce38,观点,同因必生同果,观点,,,,
entity_f979bf28f7b679a6,Person,波特罗,Person,,,,
entity_73223670225c9d99,Person,斯宾塞尔,Person,,,,
entity_c2318e8c38c42fac,Person,赫胥黎,Person,,,,
entity_1c351e47beb5276e,Person,唐马森,Person,,,,
